,AR (-),slope (°),inout
0,1.9120494133879875,1.3181843999999998,in
1,1.7494659571273175,141.24883,in
2,1.8881200783191612,123.49443000000001,in
3,2.3507231612296824,155.3152,in
4,2.370504395229456,21.645195,in
5,1.4373996369947732,122.339,in
6,1.9325526548469936,3.6942663000000002,in
7,2.0349688949019002,153.95564,in
8,1.3958363899267334,37.83548,in
9,1.598873678695756,136.83342,in
10,1.8328407573609171,139.04918,in
11,1.9734104232031542,3.7568183,in
12,1.065704587039433,107.57706,in
13,2.314314266495707,11.396687,in
14,2.952092535211632,3.307582,in
15,2.7194048324009414,36.992348,in
16,1.9830665730897854,0.6573299,in
17,1.236570600775342,6.9343557,in
18,3.186928815513516,179.67768999999998,in
19,1.829199165344992,1.9999592000000002,in
20,2.028450022808518,27.888046000000003,in
21,1.8297901063821025,178.0881,in
22,1.5833322270080377,88.307625,in
23,1.5846189583729458,164.32245,in
24,2.443286000305929,4.928775,in
25,2.412611095620961,21.577204000000002,in
26,2.630140368434394,4.367067,in
27,2.351439325124655,142.79617,in
28,2.902625415921153,7.513991000000001,in
29,1.7151349009662848,177.29346,in
30,1.2122188890543135,39.79146,in
31,1.9163964109508131,3.3081343,in
32,2.6636849410216197,179.4142,in
33,1.6961804231919468,82.44498399999999,in
34,1.8197988461376495,11.578495,in
35,1.3380505233251458,51.187435,in
36,1.4174039722711165,113.52017,in
37,1.2345752513937054,143.01576,in
38,2.621897565093377,1.1408114,in
39,3.6027288644337863,0.73004717,in
40,2.549783792625264,10.894199,in
41,1.3070442510632283,145.62636,in
42,4.566654959476823,1.4935243,in
43,2.9848025953043456,175.92702,in
44,1.5456040902320358,139.1143,in
45,1.9502160732263145,7.0834436,in
46,3.337488485245561,55.071594,in
47,1.1633545461195967,127.628174,in
48,2.5472690559447093,19.413443,in
49,1.679772426900885,132.34224,in
50,3.282935454488205,175.28949,in
51,1.6541425189067978,4.078435,in
52,3.6588811806640424,99.85599,in
53,1.165024576056708,24.046543,in
54,2.0942102989015425,17.858605999999998,in
55,1.5337885604159538,31.010187,in
56,3.0717369356923347,8.295814,in
57,7.72640917214974,165.8837,in
58,1.1485918654207115,140.27313,in
59,2.293658428944174,8.083573,in
60,1.6341782981014052,9.369176,in
61,1.6918735641660136,175.46487,in
62,1.8702380352402295,33.345257000000004,in
63,1.1648082075682291,63.930523,in
64,1.1588310089218865,135.71981811523438,out
65,2.119313597896096,167.65899658203125,out
66,2.8851272924733333,19.05009651184082,out
67,1.5067445960419434,179.8993682861328,out
68,2.0372638111571066,108.5984115600586,out
69,2.112596985631985,3.8392581939697266,out
70,1.3591882013716259,115.76264953613281,out
71,2.511205275097488,153.8291778564453,out
72,1.4910490557467289,166.08737182617188,out
73,3.0243683890906903,10.065732955932617,out
74,1.2754968463241703,53.64329528808594,out
75,4.074041962627421,0.0,out
76,2.414283435595559,67.68328094482422,out
77,1.2907187187191353,175.32852172851562,out
78,1.6684158668254794,157.5,out
79,1.5572148630179097,171.73683166503906,out
80,2.6327818145180055,151.4601287841797,out
81,1.7311901985959224,178.97457885742188,out
82,1.7116191626404573,168.44920349121094,out
83,1.1997270248978247,152.4983673095703,out
84,2.1051863032761458,92.20403289794922,out
85,2.095280092758617,147.65025329589844,out
86,1.976109952140081,174.00865173339844,out
87,8.772294622715195,177.8051300048828,out
88,1.9248475656248645,152.7752685546875,out
89,2.0799950695378446,140.93206787109375,out
90,2.6231545769421443,19.585351943969727,out
91,1.6565238087017697,46.42976760864258,out
92,2.327025687857165,8.711381912231445,out
93,1.818312218937498,23.081750869750977,out
94,1.6490743522916924,174.8157958984375,out
95,2.1673299683657468,152.08810424804688,out
96,2.2321018394616017,173.2530975341797,out
97,1.8127676993433628,104.05103302001953,out
98,1.9940943846683392,131.66722106933594,out
99,1.8449946295112933,28.301105499267578,out
100,4.456059282474118,179.97793579101562,out
101,1.314180695454285,120.15132141113281,out
102,2.5421155858423123,164.99081420898438,out
103,1.1608847939144151,69.00471496582031,out
104,1.2342736700697272,138.2141876220703,out
105,1.6628992011663317,176.2844696044922,out
106,3.1132375277458477,0.0,out
107,2.3526699154598996,2.6935393810272217,out
108,1.5012081618223132,136.44935607910156,out
109,1.460683238391647,161.8527374267578,out
110,2.6390530424729026,12.885334968566895,out
111,2.449489755821309,0.0,out
112,2.00885321427519,164.31915283203125,out
113,1.846258367659146,0.29185229539871216,out
114,2.779366311978883,143.95220947265625,out
115,3.59554652947806,14.293845176696777,out
116,1.5371515894841463,136.1381072998047,out
117,1.2247447976012749,0.0,out
118,1.6749597694014218,176.19827270507812,out
119,1.4792414933107974,13.282526016235352,out
120,2.5485784922281556,165.85989379882812,out
121,1.5079863395994642,8.59041976928711,out
122,2.160871624412154,4.374593734741211,out
123,1.6666256865936766,169.26455688476562,out
124,1.6014808614441747,159.26681518554688,out
125,3.792100928587039,6.1057448387146,out
126,1.5217799486380623,115.5191879272461,out
127,2.0362076397190636,23.89098358154297,out
