Grain Radius of Reference Sphere (µm);Normalized Density Input (-);Normalized Density Output (-)
0.0;0.017949036995218968;0.10320173559716884
0.0021879375875175034;0.01836382859562988;0.10418701969155617
0.004375875175035007;0.01878682916119145;0.10517886654350503
0.00656381276255251;0.019218165505432202;0.10617728520733433
0.008751750350070014;0.01965796553628677;0.107182284307223
0.010939687937587518;0.020106358244663038;0.10819387203262322
0.01312762552510502;0.020563473692387514;0.10921205613369528
0.015315563112622523;0.021029442999518783;0.11023684391676337
0.017503500700140028;0.021504398331022325;0.11126824223979571
0.019691438287657532;0.021988472882798007;0.11230625750790708
0.021879375875175036;0.022481800867053692;0.11335089566888741
0.024067313462692537;0.02298451749701579;0.11440216220875565
0.02625525105021004;0.023496758970971157;0.11546006214734046
0.028443188637727546;0.024018662455631935;0.1165246000338886
0.030631126225245046;0.0245503660688175;0.11759577994270223
0.032819063812762554;0.025092008861444807;0.1186736054688059
0.035007001400280055;0.025643730798823313;0.11975807972364366
0.037194938987797556;0.02620567274124587;0.12084920533080842
0.039382876575315064;0.02677797642387024;0.12194698442180459
0.041570814162832564;0.02736078443588585;0.12305141863184219
0.04375875175035007;0.02795424019895938;0.12416250909566755
0.04594668933786757;0.028558487944953744;0.12528025644342858
0.048134626925385074;0.029173672692916725;0.12640466079657708
0.05032256451290258;0.02979994022533199;0.12753572176380829
0.05251050210042008;0.030437437063630057;0.12867343843703835
0.05469843968793758;0.03108631044295358;0.12981780938742257
0.05688637727545509;0.031746708286173965;0.1309688326614133
0.05907431486297259;0.03241877917715399;0.13212650577685875
0.06126225245049009;0.03310267233325487;0.13329082571914577
0.0634501900380076;0.033798537577082934;0.13446178893738403
0.06563812762552511;0.03450652530747452;0.13563939134063652
0.0678260652130426;0.03522678646971526;0.1368236282941939
0.07001400280056011;0.03595947252499332;0.138014494615896
0.07220194038807762;0.03670473541908248;0.1392119845725002
0.07438987797559511;0.03746272755025557;0.1404160918760986
0.07657781556311262;0.03823360173642671;0.141626809680583
