,AR (-),slope (°),inout
0,2.154581423282925,133.766,in
1,1.4284832962036762,168.79938,in
2,1.6616601173350138,84.43741,in
3,1.7467455259568783,36.387417,in
4,1.06221869932264,140.4586,in
5,1.5220345174277212,14.014226999999998,in
6,3.1741677410087874,5.899552,in
7,2.1177949896750214,68.49254,in
8,2.694610818462892,0.63346994,in
9,1.747009029905438,14.678101999999999,in
10,2.469549920686371,177.30858,in
11,3.361464667126321,1.1851519,in
12,1.3976588126785,2.7079383999999997,in
13,1.9889354344974093,149.2891,in
14,2.3618377636959385,1.1655405,in
15,1.964269692198054,131.05318,in
16,2.379052445613111,21.335079999999998,in
17,2.266250026700996,32.265663,in
18,2.4363072253356353,177.17075,in
19,3.6519147402402865,13.497546,in
20,1.1591472448197575,166.48466000000002,in
21,2.059570066337233,63.088696,in
22,1.411337908248053,21.216396,in
23,1.0759676015770019,49.380203,in
24,2.6611518594322083,11.705739999999999,in
25,1.035636106439038,155.22235,in
26,4.534769009258044,66.247284,in
27,2.7404010114898565,18.24213,in
28,3.3406624793967485,172.48148,in
29,1.5454899953877375,177.94012,in
30,2.879794323182203,1.4600034,in
31,1.6395600416623828,11.543237,in
32,2.1721043557772672,14.678279000000002,in
33,1.4121465975233938,29.274309999999996,in
34,2.075565589523643,112.35231,in
35,1.2267678397473616,2.8455572,in
36,1.3314088582758803,80.76858,in
37,2.8725088872006372,2.3877968999999997,in
38,1.5279804261987928,104.72384,in
39,2.8973727693079323,0.6773706,in
40,1.412534371363826,175.68286,in
41,2.2156725868969547,157.33067,in
42,2.0942102989015425,17.858605999999998,in
43,2.437973702675253,176.09305,in
44,1.9163964109508131,3.3081343,in
45,2.055003583130719,120.80345,in
46,2.804277301765244,126.95978999999998,in
47,2.370504395229456,21.645195,in
48,4.040146388486063,3.8934877,in
49,4.566654959476823,1.4935243,in
50,2.582554109289166,175.21408,in
51,2.591414850799563,178.1736,in
52,1.4016353257020484,9.856922,in
53,1.895753142582245,172.28876,in
54,3.2913870406828862,155.56728999999999,in
55,2.97898161709046,142.68483,in
56,1.7151349009662848,177.29346,in
57,1.2152718030597662,146.89265,in
58,1.233779141965045,63.756786,in
59,1.569728511540993,145.83362,in
60,1.8159730682505255,176.61248999999998,in
61,1.1163595823836676,166.07402,in
62,3.1712573604010523,5.070588,in
63,1.6103694279170204,3.9731032999999996,in
64,2.085946577565387,0.2936419,in
65,1.0268519688305886,71.37485500000001,in
66,4.795112649769773,12.382521,in
67,1.6223905050582976,18.56055,in
68,2.2347394555235125,125.94972,in
69,2.8296274948739044,169.30385,in
70,1.0491597656242477,126.70017,in
71,2.172591245150738,5.519245,in
72,1.4133024015381093,53.115986,in
73,11.896157430607472,179.52011000000002,in
74,1.4683661055698884,167.43348999999998,in
75,2.704280245429663,119.657684,in
76,2.5801901643385823,1.9070888,in
77,1.5389212021329812,1.2817346,in
78,1.473534826392982,11.166229,in
79,4.980876915369483,179.13586,in
80,4.857095843634777,0.27273220000000004,in
81,2.952092535211632,3.307582,in
82,2.5542397002764763,0.80480814,in
83,2.5880802367487163,176.66718,in
84,1.6111072815999559,58.026577,in
85,2.229441422071471,176.77425,in
86,2.0807755661717384,59.166095999999996,in
87,2.4377560138545666,178.33139,in
88,2.1851480456273924,33.590458,in
89,1.3097876483715007,154.16682,in
90,2.52769580256794,169.87169,in
91,3.3114965303001194,11.714258000000001,in
92,2.9251295896835807,156.67058,in
93,4.105828276893006,18.94408,in
94,5.206398372255402,172.99121,in
95,2.8447236822672486,2.8443394,in
96,1.9697873271000939,174.35577,in
97,1.665760723472423,1.3989158000000002,in
98,1.1835469695951724,140.33783,in
99,4.02579476140759,32.966515,in
100,1.6528401126272547,149.09624,in
101,1.2432384433830712,48.6912,in
102,3.143367493436012,4.728593,in
103,4.556478938765649,161.13028,in
104,1.1784816970937242,2.9292765,in
105,1.246040697622624,66.9977,in
106,1.1625074955384682,96.87465,in
107,2.3330335627411336,1.5272598,in
108,1.5039372699496703,12.855933,in
109,2.393784755872166,34.35836,in
110,2.819331090613556,0.13563374,in
111,1.352689908756236,24.000528,in
112,2.0911465295549045,165.91608,in
113,1.5752931624671376,136.42577,in
114,1.3011904766121654,69.09772,in
115,1.3022896331312779,158.7078,in
116,1.4575346006541199,14.609375,in
117,2.4492943501862166,10.257982,in
118,3.161437112133255,174.9376,in
119,1.1807352419192907,53.433333999999995,in
120,1.383616978227577,71.537704,in
121,1.4951372332874566,5.536443,in
122,1.5934545654992522,166.15099999999998,in
123,1.1514844278507075,93.36245,in
124,1.3393717780456875,67.46584,in
125,4.344921269471711,173.16765,in
126,1.4811353817594124,142.92926,in
127,1.7865541441054038,176.66144,in
128,1.679772426900885,132.34224,in
129,2.8073744096494293,177.65563999999998,in
130,1.8516872720957618,89.55673,in
131,1.8115615216905188,168.94531,in
132,2.257672333536974,78.282326,in
133,1.0854199753800642,28.317059999999998,in
134,2.542731307906514,130.24107,in
135,2.191004620353882,177.35657,in
136,5.769461861109883,1.6577495,in
137,1.5892097977966173,108.14261,in
138,1.5393096248256029,50.219947999999995,in
139,3.178836970176363,161.98595,in
140,1.8939548453786108,168.68413,in
141,1.2592445156616197,22.692799,in
142,1.7901434391800852,41.407709999999994,in
143,1.611892512790381,14.846226999999999,in
144,1.1587479078256304,18.406973,in
145,1.951576512310606,73.84019,in
146,1.3351537547815784,23.358856,in
147,2.64708458520869,2.081388,in
148,2.077379463250837,114.23453,in
149,3.5793576073336695,149.45808,in
150,1.804353743191209,154.86363,in
151,2.6418252949803906,9.216746,in
152,6.235030184509582,5.400353,in
153,1.863012828658575,159.63591,in
154,2.882107651671289,178.70105,in
155,2.293988735661253,132.22128,in
156,8.535980613670333,166.6154,in
157,3.1642782461375436,92.17187,in
158,1.3408837593475764,53.334686,in
159,1.7301619893685583,153.7732,in
160,1.3029204324577457,139.32148999999998,in
161,2.7704104435887746,178.89633,in
162,1.909344179642484,8.164799,in
163,2.340749990323435,157.8344,in
164,6.170170351548239,6.607675599999999,in
