alpha,a,b,c,phi1,PHI,phi2,volume,old_gid,phaseID,GrainID,final_discrete_volume,final_conti_volume
34.402442932128906,7.002915332557193,6.328311776426936,7.002915332557193,175.83393727228378,114.97820752527326,65.35283668916261,3249.931884765625,0.0,1,1,3325.625,3249.931719243357
43.99900436401367,6.828121849691994,5.268676659444868,6.828121849691994,49.70908538428278,111.1319605690483,336.72062206732124,2572.365478515625,317.0,1,2,2696.5,2572.365579967518
4.24822998046875,7.551928694402058,3.0545181332549127,7.551928694402058,128.51261129994586,119.37799475445783,355.18029789574217,1824.26171875,624.0,2,3,2079.75,1824.2614761917466
171.96893310546875,6.051562513845585,4.4247376348738685,6.051562513845585,298.9024413047916,139.35187087710435,109.446894800282,1696.8802490234375,867.0,2,4,1827.375,1696.880231641896
1.1666239500045776,7.79798167630979,2.33279752540693,7.79798167630979,87.80118522162407,142.13668510513688,56.46326664831217,1485.4913330078125,695.0,1,5,1586.875,1485.4912041578987
166.99447631835938,5.8514109589430845,4.000490582935551,5.8514109589430845,271.89173674537216,13.706465221676611,346.8413769748242,1434.376220703125,273.0,1,6,1522.0,1434.3762044597502
63.93052291870117,4.739795237383442,5.520952515603385,4.739795237383442,256.6851097398829,135.95459553364802,303.57390536737154,1298.8583984375,584.0,1,7,1404.875,1298.8583490475423
4.230944633483887,8.298386913812699,1.4363591477358135,8.298386913812699,257.5652882300995,81.21355581596212,208.55095257024112,1035.8074951171875,238.0,1,8,1279.75,1035.8074316674176
48.83784866333008,3.1238761984985954,7.9721504826608784,3.1238761984985954,256.4697552620245,123.39435456297686,144.20483883658267,814.6888427734375,407.0,1,9,819.5,814.6887779855768
1.505314826965332,5.766970363848906,2.1878615070300675,5.766970363848906,107.36520874872974,78.47330083345139,345.7114734705864,761.9805908203125,4.0,1,10,894.0,761.9805477913364
0.13563373684883118,5.51848718652605,1.9573746698331635,5.51848718652605,358.25605789252967,141.8400582375776,52.15881418820402,624.2271118164062,17.0,1,11,721.5,624.2271571451912
177.77542114257812,6.062921929511597,1.4308945457496935,6.062921929511597,91.97487944357765,159.49043420846903,286.8054262867786,550.8079833984375,835.0,1,12,598.5,550.8079477745833
153.8590087890625,3.928469034759664,3.1404490983000755,3.928469034759664,284.95079910997123,53.31708427032223,281.14106186128555,507.5362854003906,805.0,2,13,509.25,507.53622496051435
2.778247117996216,3.982496526497642,3.048831398689465,3.982496526497642,211.4410279144186,154.35257733202303,55.50495901620198,506.37567138671875,693.0,1,14,551.75,506.37567808808467
3.1631977558135986,4.842335641238783,2.002607854583144,4.842335641238783,87.80118522162407,142.13668510513688,56.46326664831217,491.7386169433594,705.0,2,15,519.625,491.73861171732574
110.25017547607422,3.3367285722903186,4.134577150753392,3.3367285722903186,132.91922338470866,54.914639286949665,327.5144297266543,482.0604553222656,382.0,2,16,508.75,482.0604242272915
167.77565002441406,4.426521019567692,2.3275624340692023,4.426521019567692,74.86340727865486,90.9544275044776,149.2192387455883,477.58978271484375,228.0,1,17,486.0,477.5897735908869
