alpha,a,b,c,phi1,PHI,phi2,volume,old_gid,phaseID,GrainID,final_discrete_volume,final_conti_volume
1.7310729026794434,7.831331953826816,5.007693979117258,7.831331953826816,234.80773305809726,76.41340618227518,162.1936520675501,3216.160400390625,738,1,1,3304.375,3216.1601433038413
1.4724429845809937,9.167175626328811,3.6023228971197248,9.167175626328811,326.4404566682961,124.24295214369947,207.99139086637055,3170.16845703125,278,1,2,3206.125,3170.1685995159787
174.93760681152344,8.744807873982152,2.76608622531521,8.744807873982152,234.8678172950311,56.72956921408864,117.80546064674789,2215.108154296875,65,1,3,2324.25,2215.1078522442795
178.59771728515625,10.004978556794685,2.040006408328416,10.004978556794685,120.65822474053137,59.328865248978644,43.53351072036414,2138.41748046875,190,1,4,2161.375,2138.4173726636764
171.96893310546875,6.051562513845585,4.4247376348738685,6.051562513845585,298.9024413047916,139.35187087710435,109.446894800282,1696.8802490234375,922,2,5,1874.375,1696.880231641896
4.217331409454346,5.901047094241329,3.9231090432527767,5.901047094241329,118.02622347186126,113.58884989191823,69.28058500681752,1430.5965576171875,908,2,6,1491.375,1430.5965018393192
63.93052291870117,4.739795237383442,5.520952515603385,4.739795237383442,256.6851097398829,135.95459553364802,303.57390536737154,1298.8583984375,568,1,7,1357.75,1298.8583490475423
1.5008517503738403,6.225273879914689,2.6106881050052007,6.225273879914689,86.78314900792661,76.96848048009262,227.64540245625088,1059.4990234375,61,1,8,1111.5,1059.4989586512481
4.230944633483887,8.298386913812699,1.4363591477358135,8.298386913812699,257.5652882300995,81.21355581596212,208.55095257024112,1035.8074951171875,246,1,9,1027.75,1035.8074316674176
177.81402587890625,5.406393237242335,3.380939367469963,5.406393237242335,79.46816898269988,149.01398965399562,10.566419388534312,1034.8592529296875,505,1,10,1188.25,1034.8591946433721
93.44738006591797,3.5529270760710028,7.447153789630106,3.5529270760710028,149.70559532253722,66.17976394998587,106.94414248476421,984.4451293945312,805,1,11,1010.875,984.4451592393127
176.0297393798828,5.1543643707291595,2.3492532544449367,5.1543643707291595,218.4576383028593,66.10782256261817,147.2736489931464,653.594970703125,547,1,12,693.625,653.5949496916454
146.8791046142578,4.997311279260708,2.046748031101745,4.997311279260708,18.096784601456775,151.03962491811794,2.1498836153053262,535.2612915039062,806,2,13,574.375,535.2612496367527
124.3816146850586,3.4045734307025795,4.26841497224278,3.4045734307025795,140.78883706143762,42.029296751108305,15.479236722991736,518.1084594726562,113,2,14,540.125,518.1084361132429
34.319820404052734,5.149767482365491,1.7564285671597644,5.149767482365491,175.62070268146755,70.34998603029737,113.11308467240443,487.7916259765625,288,2,15,486.25,487.79163809591125
176.5142364501953,4.504572558188827,2.1007595370234173,4.504572558188827,340.43864230925095,54.448566344278845,271.2366232138251,446.38763427734375,789,2,16,510.75,446.38761371899716
128.6775665283203,2.6838625643065366,5.874996889058472,2.6838625643065366,208.5074668098088,171.0659426256341,255.0332748002001,443.15618896484375,615,1,17,407.75,443.15617400786016
167.64219665527344,4.42970834540346,1.799502261361955,4.42970834540346,80.11075471150727,50.88546285129281,83.76389598697729,369.7696838378906,483,1,18,389.375,369.7696656978778
1.704329252243042,3.519309080047929,2.551238259509911,3.519309080047929,106.03558058901886,125.94311378219534,302.3067362356096,330.8982238769531,622,2,19,381.25,330.89823996548074
0.37463071942329407,4.2962404813771515,1.7101016715051602,4.2962404813771515,256.49903469706186,143.31329636512416,318.62735070726956,330.5428161621094,687,1,20,377.625,330.54281041454453
3.456111431121826,4.056989727810063,1.785432283656376,4.056989727810063,285.8820615892196,93.85363873243216,153.37726780610055,307.7370910644531,311,1,21,309.375,307.7370720783403
22.999521255493164,3.533443703691976,2.353541317917771,3.533443703691976,343.4057939038501,74.38042221310367,152.4624064157178,307.71368408203125,481,2,22,309.75,307.7136754795512
22.692798614501953,3.3143301599576573,2.6319987791558135,3.3143301599576573,224.1782795469604,22.017697204235123,330.98205592778856,302.76513671875,313,1,23,302.625,302.76511882746036
171.50404357910156,3.7903990123203566,1.840650630874991,3.7903990123203566,351.11804381122005,141.80466324284274,317.51502790159714,276.9299011230469,832,1,24,271.375,276.9298958898823
2.9061994552612305,3.5932949512780246,1.9849277174170892,3.5932949512780246,183.92090499263114,87.27565731813651,67.61473213661075,268.385498046875,116,1,25,274.75,268.3855000121296
1.1969801187515259,3.4769347213920456,2.1054869469421984,3.4769347213920456,178.33586566946062,125.08195434673812,107.62933485837225,266.5472717285156,680,1,26,262.5,266.547273977804
113.93148040771484,2.46396448589505,4.082613761670301,2.46396448589505,159.8209204802888,83.79819924986253,220.42015324428763,259.558837890625,850,1,27,253.375,259.558825840244
14.725014686584473,3.276297970614413,2.0462354309700888,3.276297970614413,168.27606277727816,127.46439396951372,177.58719379664544,230.0122833251953,704,2,28,234.75,230.01226991031456
1.9584441184997559,3.293978986122023,2.0159842937966808,3.293978986122023,285.8820615892196,93.85363873243216,153.37726780610055,229.06430053710938,276,2,29,227.375,229.06430091622113
178.587890625,3.185527343599706,2.092414413906785,3.185527343599706,333.66467625797037,93.74987195887776,159.78005047540194,222.35096740722656,501,2,30,217.875,222.35095322099346
151.67018127441406,3.009849195120039,2.261268551175239,3.009849195120039,322.54470712044656,89.20748670896401,95.88452126059768,214.52122497558594,136,2,31,167.625,214.52120777988787
170.8624725341797,3.049330296692859,2.1963111527917767,3.049330296692859,351.7582139725234,68.67473594641888,169.82127054346267,213.86093139648438,194,2,32,230.25,213.8609158515152
90.60926055908203,2.0897897536713237,4.467833638951563,2.0897897536713237,74.13005017036753,63.70379140696189,151.78655336565524,204.32937622070312,442,1,33,202.375,204.32937312584417
