alpha,a,b,c,phi1,PHI,phi2,volume,old_gid,phaseID,GrainID,final_discrete_volume,final_conti_volume
1.231514811515808,7.288611360009192,3.66849609053427,7.288611360009192,118.10023742774479,148.9580147314643,188.30896455243243,2721.103271484375,2134,1,1,2801.125,2721.103132999867
0.6703649759292603,8.605802228427391,2.33499085199446,8.605802228427391,153.44491177512208,123.08490655843516,101.51017020688397,2414.544677734375,113,1,2,2443.625,2414.5447595299197
164.0177001953125,7.190598412708839,3.045971443449463,7.190598412708839,2.994583466661261,63.545738763194954,153.00293447549035,2198.989990234375,1266,1,3,2281.875,2198.989983324232
20.341001510620117,5.972227455748959,3.858685540251962,5.972227455748959,107.15113411318241,135.81746296874175,89.65523207435739,1921.672607421875,1566,2,4,2088.75,1921.67270537113
177.39219665527344,6.6008902016445,3.0766016067175928,6.6008902016445,105.26822592311545,64.61624908605488,33.099275345489524,1871.73193359375,934,1,5,1965.75,1871.73186814962
1.5207208395004272,7.3661258854867695,2.447750047808033,7.3661258854867695,317.1649401779524,162.94942072052098,158.6505436961797,1854.4395751953125,2301,1,6,1932.375,1854.439611755643
161.1657257080078,5.519236465779845,3.9964245541753716,5.519236465779845,339.8819531001083,82.54387243110828,234.72665471651752,1699.7967529296875,1370,2,7,1849.875,1699.796677071013
171.96893310546875,5.498209431359921,4.020140937104341,5.498209431359921,180.61861843045105,141.91092425280303,183.83410923303865,1696.8802490234375,982,2,8,1929.25,1696.880231641896
176.04576110839844,5.309610607591258,3.7625428473034783,5.309610607591258,192.88381354073843,72.40323164426843,72.19236284243087,1481.065185546875,113,1,9,1440.75,1481.0651175649125
16.98528480529785,4.806937056121267,4.433726667008451,4.806937056121267,154.915880076328,159.45933172692298,198.0808901988998,1430.4515380859375,2025,1,10,1376.75,1430.451512407959
4.117244720458984,5.913864283760842,2.883585547973479,5.913864283760842,0.31934615158661533,96.2804033934598,137.24769680857844,1408.130615234375,920,1,11,1453.25,1408.1304901670658
0.4447462856769562,5.716596660293645,2.737405331441974,5.716596660293645,84.45141529802513,60.08165392761086,44.24988376896072,1249.0550537109375,1189,1,12,1362.5,1249.0550104646263
178.22747802734375,5.2273941113673015,2.778243846676784,5.2273941113673015,66.83374913265692,119.16680104051247,104.68006845812654,1060.0057373046875,2224,1,13,1070.375,1060.0057090302362
