,AR (-),slope (°),inout
0,5.993078871650211,176.90081999999998,in
1,1.5501549113356503,8.197938,in
2,1.6295202772362094,123.27937,in
3,1.2736599746028832,88.24661,in
4,1.0980488480203252,56.21873000000001,in
5,3.040018274019674,14.554478,in
6,1.8933021435918207,51.562893,in
7,1.9258887540817609,85.88521,in
8,2.0564888828492425,0.63926864,in
9,2.7174451175598775,3.3165292999999996,in
10,1.9726629933975535,120.884254,in
11,2.231672485739871,175.51192,in
12,1.5156617396160716,169.74016,in
13,2.5043945436205113,175.39316000000002,in
14,3.217150751239512,5.8143897,in
15,1.7737602155585734,164.99979,in
16,2.674195119242669,177.37106,in
17,1.8176492172846446,18.897997,in
18,1.6975320365072595,18.356157,in
19,2.97131131830607,7.3231807,in
20,1.9657022208917492,156.81831,in
21,1.9520288940167922,169.13933,in
22,4.922662845358239,0.7174359,in
23,3.0046587376116736,11.390661999999999,in
24,1.5695826264303978,154.61373999999998,in
25,1.7542964335232505,173.98236,in
26,2.189077544020318,5.8093367,in
27,1.115966931442918,97.7542,in
28,1.0330377699359639,100.10177,in
29,1.650765263773554,6.7485614,in
30,2.1079640482504254,134.40202,in
31,6.33669767323097,176.98006,in
32,1.6411193172682275,48.94,in
33,1.362070348045969,169.32126,in
34,2.191004620353882,177.35657,in
35,1.636877434897665,8.834439,in
36,1.317730433503028,160.10428000000002,in
37,2.1123372696757134,4.1602926,in
38,2.7933615619477528,127.60562,in
39,1.3255498918276565,39.90667,in
40,1.5575067584114726,11.843069,in
41,1.1287598735741649,108.83288600000002,in
42,2.2398493642451633,95.49554,in
43,3.474725093861776,162.79068,in
44,1.448218978660625,173.59941,in
45,1.6687294322334274,74.56011,in
46,2.953270592043174,178.33101000000002,in
47,1.411337908248053,21.216396,in
48,1.4951372332874566,5.536443,in
49,1.306237002770245,2.778247,in
50,1.8328407573609171,139.04918,in
51,1.544123835874008,163.8751,in
52,1.7494672913998257,175.74142,in
53,1.1708192613954918,138.1196,in
54,1.1019455208518758,75.597115,in
55,1.473623272941485,143.27723999999998,in
56,1.4741420400207994,174.20168999999999,in
57,1.7006763835220993,40.261593,in
58,1.3641655441814418,7.1470575,in
59,2.657752301488034,152.40143,in
60,1.0364533238251712,81.70168000000001,in
61,2.4677776818404116,165.15057,in
62,1.3441151452112683,1.6059366000000002,in
63,2.4362706191557773,6.237357599999999,in
64,3.317759853771053,28.146032,in
65,1.2174382217821909,65.00558000000001,in
66,2.363589719479398,0.67676985,in
67,1.423007601358461,122.548065,in
68,2.416696944221068,8.550002000000001,in
69,4.696297669354013,147.4483,in
70,3.6265084696471295,170.09724,in
71,3.361464667126321,1.1851519,in
72,1.1807352419192907,53.433333999999995,in
73,1.783734096442494,122.78459,in
74,2.5417080518380897,88.85799399999999,in
75,2.5563132096369086,150.90926000000002,in
