Grain Radius of Reference Sphere (µm);Normalized Density Input (-);Normalized Density Output (-)
0.0;0.017949036995218968;0.09464453287375238
0.0021879375875175034;0.01836382859562988;0.09559956493385932
0.004375875175035007;0.01878682916119145;0.09656154082668564
0.00656381276255251;0.019218165505432202;0.09753047703461355
0.008751750350070014;0.01965796553628677;0.0985063896341977
0.010939687937587518;0.020106358244663038;0.09948929429049218
0.01312762552510502;0.020563473692387514;0.10047920625138124
0.015315563112622523;0.021029442999518783;0.1014761403419145
0.017503500700140028;0.021504398331022325;0.10248011095864804
0.019691438287657532;0.021988472882798007;0.10349113206399202
0.021879375875175036;0.022481800867053692;0.10450921718056633
0.024067313462692537;0.02298451749701579;0.10553437938556468
0.02625525105021004;0.023496758970971157;0.10656663130512925
0.028443188637727546;0.024018662455631935;0.10760598510873555
0.030631126225245046;0.0245503660688175;0.10865245250359018
0.032819063812762554;0.025092008861444807;0.10970604472904169
0.035007001400280055;0.025643730798823313;0.11076677255100534
0.037194938987797556;0.02620567274124587;0.1118346462564041
0.039382876575315064;0.02677797642387024;0.11290967564762527
0.041570814162832564;0.02736078443588585;0.11399187003699615
0.04375875175035007;0.02795424019895938;0.11508123824127749
0.04594668933786757;0.028558487944953744;0.11617778857617758
0.048134626925385074;0.029173672692916725;0.11728152885088776
0.05032256451290258;0.02979994022533199;0.11839246636263964
0.05251050210042008;0.030437437063630057;0.11951060789128665
0.05469843968793758;0.03108631044295358;0.12063595969391032
0.05688637727545509;0.031746708286173965;0.1217685274994516
0.05907431486297259;0.03241877917715399;0.12290831650337082
0.06126225245049009;0.03310267233325487;0.12405533136233507
0.0634501900380076;0.033798537577082934;0.12520957618893463
0.06563812762552511;0.03450652530747452;0.12637105454643235
0.0678260652130426;0.03522678646971526;0.12753976944354212
0.07001400280056011;0.03595947252499332;0.12871572332924364
0.07220194038807762;0.03670473541908248;0.12989891808762863
0.07438987797559511;0.03746272755025557;0.13108935503278565
0.07657781556311262;0.03823360173642671;0.1322870349037195
0.07876575315063013;0.03901751118152068;0.1334919578593104
0.08095369073814762;0.03981460944107005;0.13470412347331173
0.08314162832566513;0.04062505038703979;0.1359235307293889
0.08532956591318264;0.041448988171879864;0.13715017801619983
0.08751750350070014;0.04228657719180614;0.13838406312251916
0.08970544108821764;0.04313797204931075;0.1396251832324064
0.09189337867573515;0.04400332751490545;0.1408735349204198
0.09408131626325265;0.044882798488096655;0.14212911414687768
0.09626925385077015;0.04577653995759659;0.14339191625316722
0.09845719143828766;0.04668470696077521;0.14466193595710428
0.10064512902580516;0.04760745454235033;0.14593916734834125
0.10283306661332266;0.04854493771232764;0.14722360388383035
0.10502100420084017;0.04949731140318802;0.14851523838333716
0.10720894178835767;0.05046473042632986;0.14981406302501096
0.10939687937587517;0.05144734942777128;0.1511200693410098
0.11158481696339267;0.052445322843117675;0.1524332482131822
0.11377275455091018;0.05345880485180081;0.15375358986880885
0.11596069213842768;0.05448794933059348;0.15508108387640257
0.11814862972594518;0.05553290980641155;0.15641571914156963
0.12033656731346269;0.05659383940840593;0.15775748390293245
0.12252450490098019;0.05767089081935591;0.1591063657281178
0.1247124424884977;0.0587642162263694;0.1604623515098073
0.1269003800760152;0.05987396727090126;0.16182542746185496
0.1290883176635327;0.061000294998098496;0.16319557911547156
0.13127625525105022;0.06214334980548109;0.16457279131547822
0.1334641928385677;0.0633032813909695;0.16595704821662824
0.1356521304260852;0.06448023870027175;0.16734833328000104
0.1378400680136027;0.0656743698736364;0.16874662926946812
0.14002800560112022;0.06688582219198999;0.17015191824823073
0.14221594318863773;0.06811474202246559;0.17156418157543468
0.14440388077615524;0.06936127476333746;0.17298339990285885
0.14659181836367274;0.07062556478837691;0.1744095531716819
0.14877975595119022;0.07190775539064109;0.17584262060932634
0.15096769353870773;0.07320798872570898;0.17728258072638253
0.15315563112622524;0.07452640575438232;0.17872941131361317
0.15534356871374275;0.0758631461848617;0.18018308943903918
0.15753150630126025;0.07721834841442185;0.1816435914451094
0.15971944388877776;0.07859214947059234;0.18311089294595315
0.16190738147629524;0.07998468495187083;0.18458496882471864
0.16409531906381275;0.08139608896797859;0.1860657932309988
0.16628325665133026;0.0828264940796811;0.18755333957834197
0.16847119423884777;0.08427603123818954;0.18904758054185442
0.17065913182636527;0.08574482972416374;0.19054848805589095
0.17284706941388278;0.08723301708633469;0.19205603331183543
0.1750350070014003;0.08874071907976862;0.19357018675597618
0.17722294458891777;0.0902680596037901;0.19509091808747123
0.17941088217643528;0.09181516063958887;0.19661819625641028
0.18159881976395278;0.09338214218752766;0.19815198946197057
0.1837867573514703;0.09496912220417789;0.19969226515066857
0.1859746949389878;0.09657621653909956;0.20123899001471018
0.1881626325265053;0.09820353887139385;0.2027921299904398
0.1903505701140228;0.09985120064604924;0.20435165025688473
0.1925385077015403;0.1015193110101031;0.20591751523440624
0.1947264452890578;0.10320797674864701;0.20748968858344569
0.1969143828765753;0.10491730222069659;0.2090681332033777
0.19910232046409282;0.10664738929495436;0.21065281123146296
0.20129025805161033;0.10839833728548767;0.21224368404190797
0.2034781956391278;0.11017024288734974;0.2138407122450287
0.20566613322664531;0.11196320011217055;0.21544385568651914
0.20785407081416282;0.11377730022374352;0.217053073446829
0.21004200840168033;0.11561263167363059;0.2186683238406473
0.21222994598919784;0.11746928003682573;0.22028956441649575
0.21441788357671535;0.11934732794748774;0.22191675195643049
0.21660582116423285;0.12124685503478598;0.22354984247585497
