Grain Radius of Reference Sphere (µm);Normalized Density Input (-);Normalized Density Output (-)
0.0;0.04159410476844879;0.06852211642195709
0.0034381876375275057;0.04221471786382644;0.0688835055610249
0.006876375275055011;0.04284207614755946;0.06924585867242554
0.010314562912582518;0.0434762074466622;0.06960917160090077
0.013752750550110023;0.04411713888853105;0.06997344014239587
0.01719093818763753;0.04476489688652631;0.07033866004413118
0.020629125825165035;0.04541950712558547;0.0707048270046773
0.02406731346269254;0.046080994547869965;0.07107193667403372
0.027505501100220046;0.04674938333845444;0.07143998465371124
0.03094368873774755;0.04742469691106098;0.071808966496818
0.03438187637527506;0.04810695789384569;0.07217887770814893
0.037820064012802565;0.04879618811524198;0.07254971374427914
0.04125825165033007;0.04949240858986786;0.07292147001366066
0.044696439287857576;0.050195639504500206;0.07329414187672295
0.04813462692538508;0.0509059002041248;0.07366772464597711
0.051572814562912586;0.05162320917806501;0.07404221358612341
0.05501100220044009;0.05234758404619651;0.07441760391416279
0.0584491898379676;0.053079041545254585;0.0747938907995118
0.0618873774754951;0.05381759751523634;0.07517106936412121
0.06532556511302261;0.05456326688590901;0.07554913468259825
0.06876375275055012;0.05531606366342276;0.07592808178233243
0.07220194038807762;0.05607600091704385;0.07630790564362497
0.07564012802560513;0.05684309076600321;0.076688601199822
0.07907831566313263;0.057617344366474844;0.07707016333745109
0.08251650330066014;0.05839877189868464;0.0774525868963617
0.08595469093818764;0.059187382554159305;0.07783586666986894
0.08939287857571515;0.05998318452311726;0.0782199974049012
0.09283106621324265;0.06078618498201155;0.07860497380215105
0.09626925385077016;0.06159639008122725;0.07899079051623017
0.09970744148829766;0.06241380493294265;0.07937744215582741
0.10314562912582517;0.06323843359915561;0.07976492328387076
0.10658381676335267;0.06407027907988591;0.08015322841769261
0.11002200440088018;0.06490934330155472;0.08054235202919886
0.1134601920384077;0.06575562710555377;0.0809322885450414
0.1168983796759352;0.06660913023699888;0.08132303234679415
0.1203365673134627;0.06746985133368782;0.08171457777113278
0.1237747549509902;0.06833778791525508;0.08210691911001765
0.1272129425885177;0.06921293637253868;0.08250005061088073
0.13065113022604521;0.07009529195716035;0.08289396647681557
0.13408931786357273;0.07098484877132509;0.08328866086677111
0.13752750550110024;0.07188159975784623;0.08368412789574883
0.14096569313862772;0.07278553669040315;0.08408036163500335
0.14440388077615524;0.07369665016403411;0.08447735611224663
0.14784206841368275;0.07461492958587199;0.08487510531185555
0.15128025605121026;0.07554036316612874;0.0852736031750829
0.15471844368873774;0.0764729379093309;0.08567284360027176
0.15815663132626526;0.07741263960581546;0.08607282044307386
0.16159481896379277;0.07835945282348958;0.08647352751667023
0.16503300660132028;0.0793133608998572;0.08687495859199629
0.1684711942388478;0.08027434593432418;0.08727710739796986
0.17190938187637528;0.081242388780777;0.08767996762172277
0.1753475695139028;0.08221746904045198;0.08808353290883533
0.1787857571514303;0.08319956505508842;0.08848779686357476
0.18222394478895781;0.08418865390037981;0.08889275304913649
0.1856621324264853;0.08518471137972304;0.08929839498788919
0.1891003200640128;0.08618771201826998;0.0897047161616225
0.19253850770154032;0.08719762905728905;0.0901117100117986
0.19597669533906784;0.08821443444883983;0.09051936993980686
0.19941488297659532;0.08923809885076327;0.09092768930722156
0.20285307061412283;0.09026859162199513;0.09133666143606287
0.20629125825165034;0.09130588081820651;0.09174627960906141
0.20972944588917786;0.09234993318777032;0.09215653706992566
0.21316763352670534;0.09340071416806808;0.09256742702361218
0.21660582116423285;0.09445818788212842;0.09297894263659992
0.22004400880176037;0.09552231713561242;0.09339107703716698
0.22348219643928788;0.09659306341414255;0.09380382331567039
0.2269203840768154;0.0976703868809804;0.09421717452482956
0.23035857171434287;0.09875424637505974;0.0946311236800121
0.2337967593518704;0.09984459940937179;0.09504566375952352
0.2372349469893979;0.10094140216971359;0.09546078770489892
0.2406731346269254;0.10204460951379718;0.09587648842119871
0.2441113222644529;0.10315417497072443;0.09629275877730657
0.2475495099019804;0.1042700507408297;0.09670959160623085
0.2509876975395079;0.10539218769589588;0.0971269797054084
0.2544258851770354;0.10652053537973875;0.09754491583701198
0.2578640728145629;0.10765504200917694;0.0979633927282599
0.26130226045209043;0.10879565447537018;0.09838240307172902
0.26474044808961794;0.10994231834554365;0.09880193952567025
0.26817863572714545;0.11109497786509448;0.0992219947143271
0.27161682336467297;0.11225357596008355;0.09964256122825683
0.2750550110022005;0.11341805424011016;0.10006363162465468
0.278493198639728;0.11458835300157955;0.10048519842768014
0.28193138627725545;0.11576441123135413;0.10090725412878723
0.28536957391478296;0.1169461666108016;0.10132979118705583
0.28880776155231047;0.11813355552022989;0.10175280202952684
0.292245949189838;0.11932651304371793;0.10217627905153993
0.2956841368273655;0.12052497297433706;0.10260021461707303
0.299122324464893;0.12172886781976991;0.10302460105908544
0.3025605121024205;0.12293812880832387;0.10344943067986272
0.30599869973994803;0.12415268589533583;0.10387469575136456
0.3094368873774755;0.12537246776997707;0.10430038851557505
0.312875075015003;0.12659740186245022;0.1047265011848551
0.3163132626525305;0.1278274143515833;0.10515302594229783
0.319751450290058;0.12906243017281926;0.10557995494208604
0.32318963792758554;0.13030237302659606;0.10600728030985193
0.32662782556511305;0.1315471653871252;0.10643499414303947
0.33006601320264056;0.1327967285115607;0.10686308851126913
0.3335042008401681;0.1340509824495619;0.10729155545670441
0.3369423884776956;0.13530984605324423;0.10772038699442116
0.34038057611522304;0.13657323698752363;0.10814957511277877
0.34381876375275056;0.13784107174084406;0.10857911177379388
0.34725695139027807;0.13911326563629772;0.10900898891351608
0.3506951390278056;0.14038973284312464;0.10943919844240531
0.3541333266653331;0.141670386388596;0.10986973224571232
0.3575715143028606;0.1429551381702828;0.11030058218386041
0.3610097019403881;0.14424389896869386;0.11073174009282931
0.36444788957791563;0.1455365784602989;0.11116319778454138
0.3678860772154431;0.14683308523091898;0.11159494704724951
0.3713242648529706;0.14813332678948699;0.11202697964592707
0.3747624524904981;0.14943720958218146;0.1124592873226597
0.3782006401280256;0.15074463900691581;0.11289186179703899
0.38163882776555313;0.15205551942819617;0.11332469476655783
0.38507701540308065;0.15336975419233154;0.11375777790700804
0.38851520304060816;0.1546872456430007;0.11419110287287909
0.39195339067813567;0.15600789513716617;0.11462466129775908
0.3953915783156632;0.15733160306133862;0.1150584447947371
0.39882976595319064;0.15865826884817627;0.11549244495680765
0.40226795359071815;0.15998779099342944;0.11592665335727584
0.40570614122824566;0.1613200670732128;0.11636106155016543
0.4091443288657732;0.16265499376160944;0.11679566107062711
0.4125825165033007;0.16399246684859337;0.11723044343534916
0.4160207041408282;0.16533238125827832;0.11766540014296953
0.4194588917783557;0.16667463106747613;0.11810052267448877
0.4228970794158832;0.16801910952456364;0.11853580249368498
0.4263352670534107;0.1693657090686525;0.11897123104752998
0.4297734546909382;0.17071432134905815;0.11940679976660647
0.4332116423284657;0.17206483724506288;0.11984250006552705
0.4366498299659932;0.17341714688595763;0.12027832334335398
0.44008801760352073;0.17477113967137395;0.12071426098402038
0.44352620524104824;0.17612670429188368;0.12115030435675282
0.44696439287857576;0.1774837287498684;0.1215864448164947
0.45040258051610327;0.1788421003806523;0.12202267370433063
0.4538407681536308;0.1802017058738874;0.12245898234791266
0.45727895579115824;0.18156243129519173;0.12289536206188661
0.46071714342868575;0.1829241621080264;0.12333180414831982
0.46415533106621326;0.1842867831958083;0.12376829989712988
0.4675935187037408;0.18565017888425414;0.12420484058651439
0.4710317063412683;0.18701423296394024;0.12464141748338126
0.4744698939787958;0.18837882871308403;0.12507802184377964
0.4779080816163233;0.18974384892052568;0.125514644913333
0.4813462692538508;0.1911091759089125;0.12595127792767097
0.4847844568913783;0.19247469155807853;0.1263879121128635
0.4882226445289058;0.19384027732859968;0.12682453868585486
0.4916608321664333;0.19520581428553602;0.12726114885489892
0.4950990198039608;0.19657118312233804;0.12769773381999425
0.49853720744148833;0.19793626418491403;0.1281342847733203
0.5019753950790158;0.19930093749585176;0.12857079289967432
0.5054135827165434;0.20066508277878872;0.12900724937690822
0.5088517703540708;0.2020285794829125;0.12944364537636593
0.5122899579915984;0.20339130680759934;0.12987997206332172
0.5157281456291258;0.2047531437271651;0.13031622059741838
0.5191663332666534;0.2061139690157371;0.13075238213310586
0.5226045209041809;0.20747366127222455;0.13118844782008016
0.5260427085417084;0.20883209894538576;0.1316244088037226
0.5294808961792359;0.2101891603589887;0.1320602562255395
0.5329190838167633;0.2115447237370399;0.13249598122360112
0.5363572714542909;0.2128986672290975;0.13293157493298205
0.5397954590918184;0.21425086893563267;0.13336702848620055
0.5432336467293459;0.2156012069334555;0.13380233301365888
0.5466718343668734;0.2169495593011781;0.1342374796440825
0.550110022004401;0.21829580414472022;0.1346724595049608
0.5535482096419284;0.21963981962283666;0.135107263722986
0.556986397279456;0.2209814839726646;0.13554188342449353
0.5604245849169834;0.2223206755352861;0.13597630973590125
0.5638627725545109;0.22365727278128236;0.13641053378414897
0.5673009601920385;0.22499115433628947;0.13684454669713728
0.5707391478295659;0.22632219900653452;0.13727833960416694
0.5741773354670935;0.2276502858043445;0.13771190363637684
0.5776155231046209;0.22897529397362304;0.13814522992718292
0.5810537107421485;0.2302971030152884;0.13857830961271564
0.584491898379676;0.23161559271265128;0.13901113383225722
0.5879300860172034;0.2329306431567441;0.13944369372867912
0.591368273654731;0.2342421347715722;0.1398759804488784
0.5948064612922584;0.23554994833929174;0.1403079851442134
0.598244648929786;0.23685396502530195;0.1407396989709395
0.6016828365673135;0.2381540664032453;0.1411711130906435
0.605121024204841;0.23945013447989283;0.1416022186706782
0.6085592118423685;0.24074205171993865;0.1420330068845957
0.6119973994798961;0.24202970107065383;0.14246346891257963
0.6154355871174235;0.24331296598642413;0.142893595941878
0.618873774754951;0.24459173045314658;0.14332337916723348
0.6223119623924785;0.2458658790124841;0.14375280979131433
0.625750150030006;0.24713529678596374;0.14418187902514357
0.6291883376675336;0.2483998694989131;0.1446105780885274
0.632626525305061;0.24965948350422681;0.145038898210483
0.6360647129425886;0.2509140258059668;0.14546683062966487
0.639502900580116;0.25216338408275824;0.14589436659479055
0.6429410882176436;0.2534074467110046;0.14632149736506514
0.6463792758551711;0.25464610278789795;0.14674821421060447
0.6498174634926985;0.25587924215422714;0.1471745084128573
0.6532556511302261;0.25710675541695405;0.14760037126502676
0.6566938387677536;0.2583285339715856;0.1480257940724899
0.6601320264052811;0.25954447002429565;0.14845076815321626
0.6635702140428086;0.2607544566138246;0.14887528483818538
0.6670084016803361;0.2619583876331245;0.14929933547180282
0.6704465893178636;0.26315615785075236;0.1497229114123145
0.6738847769553912;0.2643476629320037;0.15014600403222017
0.6773229645929186;0.26553279945978625;0.15056860471868522
0.6807611522304461;0.266711464955206;0.15099070487395128
0.6841993398679737;0.2678835578978903;0.15141229591574445
0.6876375275055011;0.26904897774601505;0.15183336927768332
0.6910757151430287;0.27020762495603945;0.15225391640968455
0.6945139027805561;0.2713594010021441;0.15267392877836664
0.6979520904180837;0.27250420839536404;0.15309339786745293
0.7013902780556112;0.27364195070241576;0.1535123151781725
0.7048284656931386;0.2747725325641951;0.15393067222965898
0.7082666533306662;0.2758958597139672;0.15434846055934826
0.7117048409681936;0.2770118389952182;0.15476567172337413
0.7151430286057212;0.2781203783791837;0.155182297296962
0.7185812162432487;0.2792213869820274;0.15559832887482128
0.7220194038807762;0.2803147750816889;0.1560137580715351
0.7254575915183037;0.2814004541343735;0.15642857652194894
0.7288957791558313;0.28247833679069456;0.15684277588155685
0.7323339667933587;0.2835483369114561;0.15725634782688588
0.7357721544308862;0.2846103695830751;0.1576692840558785
0.7392103420684137;0.2856643511326377;0.15808157628827293
0.7426485297059412;0.28671019914258367;0.15849321626598126
0.7460867173434688;0.2877478324650167;0.15890419575346634
0.7495249049809962;0.28877717123564034;0.15931450653811513
0.7529630926185238;0.2897981368873088;0.15972414043061126
0.7564012802560512;0.2908106521631919;0.16013308926530465
0.7598394678935788;0.29181464112956007;0.16054134490057895
0.7632776555311063;0.292810029188163;0.16094889921921726
