Grain Radius of Reference Sphere (µm);Normalized Density Input (-);Normalized Density Output (-)
0.0;0.04159410476844879;0.11275878289850046
0.0034381876375275057;0.04221471786382644;0.11328197774182253
0.006876375275055011;0.04284207614755946;0.1138061285870974
0.010314562912582518;0.0434762074466622;0.11433122695291244
0.013752750550110023;0.04411713888853105;0.1148572642932314
0.01719093818763753;0.04476489688652631;0.11538423199761476
0.020629125825165035;0.04541950712558547;0.11591212139144384
0.02406731346269254;0.046080994547869965;0.11644092373615056
0.027505501100220046;0.04674938333845444;0.1169706302294518
0.03094368873774755;0.04742469691106098;0.11750123200558939
0.03438187637527506;0.04810695789384569;0.11803272013557353
0.037820064012802565;0.04879618811524198;0.11856508562743301
0.04125825165033007;0.04949240858986786;0.11909831942646862
0.044696439287857576;0.050195639504500206;0.11963241241551315
0.04813462692538508;0.0509059002041248;0.1201673554151943
0.051572814562912586;0.05162320917806501;0.1207031391842046
0.05501100220044009;0.05234758404619651;0.12123975441957452
0.0584491898379676;0.053079041545254585;0.12177719175695147
0.0618873774754951;0.05381759751523634;0.12231544177088334
0.06532556511302261;0.05456326688590901;0.12285449497510659
0.06876375275055012;0.05531606366342276;0.12339434182284
0.07220194038807762;0.05607600091704385;0.1239349727070821
0.07564012802560513;0.05684309076600321;0.12447637796091493
0.07907831566313263;0.057617344366474844;0.12501854785781105
0.08251650330066014;0.05839877189868464;0.1255614726119465
0.08595469093818764;0.059187382554159305;0.12610514237851794
0.08939287857571515;0.05998318452311726;0.12664954725406502
0.09283106621324265;0.06078618498201155;0.1271946772767971
0.09626925385077016;0.06159639008122725;0.12774052242692505
0.09970744148829766;0.06241380493294265;0.1282870726269975
0.10314562912582517;0.06323843359915561;0.12883431774224202
0.10658381676335267;0.06407027907988591;0.12938224758091119
0.11002200440088018;0.06490934330155472;0.1299308518946329
0.1134601920384077;0.06575562710555377;0.13048012037876558
0.1168983796759352;0.06660913023699888;0.13103004267275845
0.1203365673134627;0.06746985133368782;0.13158060836051547
0.1237747549509902;0.06833778791525508;0.13213180697076518
0.1272129425885177;0.06921293637253868;0.132683627977434
0.13065113022604521;0.07009529195716035;0.13323606080002495
0.13408931786357273;0.07098484877132509;0.13378909480400036
0.13752750550110024;0.07188159975784623;0.13434271930116964
0.14096569313862772;0.07278553669040315;0.13489692355008095
0.14440388077615524;0.07369665016403411;0.13545169675641844
0.14784206841368275;0.07461492958587199;0.1360070280734025
0.15128025605121026;0.07554036316612874;0.13656290660219605
0.15471844368873774;0.0764729379093309;0.13711932139231414
0.15815663132626526;0.07741263960581546;0.13767626144203823
0.16159481896379277;0.07835945282348958;0.13823371569883564
0.16503300660132028;0.0793133608998572;0.13879167305978204
0.1684711942388478;0.08027434593432418;0.13935012237198943
0.17190938187637528;0.081242388780777;0.13990905243303806
0.1753475695139028;0.08221746904045198;0.1404684519914125
0.1787857571514303;0.08319956505508842;0.14102830974694214
0.18222394478895781;0.08418865390037981;0.1415886143512461
0.1856621324264853;0.08518471137972304;0.1421493544081822
0.1891003200640128;0.08618771201826998;0.1427105184742997
0.19253850770154032;0.08719762905728905;0.14327209505929767
0.19597669533906784;0.08821443444883983;0.14383407262648545
0.19941488297659532;0.08923809885076327;0.14439643959324888
0.20285307061412283;0.09026859162199513;0.14495918433151994
0.20629125825165034;0.09130588081820651;0.14552229516825058
0.20972944588917786;0.09234993318777032;0.14608576038589025
0.21316763352670534;0.09340071416806808;0.14664956822286845
0.21660582116423285;0.09445818788212842;0.14721370687407967
0.22004400880176037;0.09552231713561242;0.14777816449137388
0.22348219643928788;0.09659306341414255;0.14834292918404957
0.2269203840768154;0.0976703868809804;0.14890798901935215
0.23035857171434287;0.09875424637505974;0.14947333202297428
0.2337967593518704;0.09984459940937179;0.15003894617956198
0.2372349469893979;0.10094140216971359;0.1506048194332232
0.2406731346269254;0.10204460951379718;0.15117093968804055
0.2441113222644529;0.10315417497072443;0.1517372948085879
0.2475495099019804;0.1042700507408297;0.15230387262045061
0.2509876975395079;0.10539218769589588;0.1528706609107489
0.2544258851770354;0.10652053537973875;0.15343764742866578
0.2578640728145629;0.10765504200917694;0.15400481988597758
0.26130226045209043;0.10879565447537018;0.1545721659575886
0.26474044808961794;0.10994231834554365;0.1551396732820692
0.26817863572714545;0.11109497786509448;0.1557073294621971
0.27161682336467297;0.11225357596008355;0.1562751220655023
0.2750550110022005;0.11341805424011016;0.1568430386248157
0.278493198639728;0.11458835300157955;0.15741106663881999
0.28193138627725545;0.11576441123135413;0.15797919357260534
0.28536957391478296;0.1169461666108016;0.1585474068582273
0.28880776155231047;0.11813355552022989;0.159115693895268
0.292245949189838;0.11932651304371793;0.15968404205140124
0.2956841368273655;0.12052497297433706;0.1602524386629599
0.299122324464893;0.12172886781976991;0.16082087103550724
0.3025605121024205;0.12293812880832387;0.16138932644441037
0.30599869973994803;0.12415268589533583;0.16195779213541764
0.3094368873774755;0.12537246776997707;0.1625262553252384
0.312875075015003;0.12659740186245022;0.1630947032021262
0.3163132626525305;0.1278274143515833;0.16366312292646418
0.319751450290058;0.12906243017281926;0.16423150163135442
0.32318963792758554;0.13030237302659606;0.16479982642320867
0.32662782556511305;0.1315471653871252;0.16536808438234327
0.33006601320264056;0.1327967285115607;0.16593626256357588
0.3335042008401681;0.1340509824495619;0.16650434799682537
0.3369423884776956;0.13530984605324423;0.16707232768771388
0.34038057611522304;0.13657323698752363;0.1676401886181717
0.34381876375275056;0.13784107174084406;0.16820791774704555
0.34725695139027807;0.13911326563629772;0.16877550201070762
0.3506951390278056;0.14038973284312464;0.16934292832366843
0.3541333266653331;0.141670386388596;0.16991018357919171
0.3575715143028606;0.1429551381702828;0.17047725464991173
0.3610097019403881;0.14424389896869386;0.17104412838845268
0.36444788957791563;0.1455365784602989;0.1716107916280505
0.3678860772154431;0.14683308523091898;0.17217723118317702
0.3713242648529706;0.14813332678948699;0.17274343385016638
0.3747624524904981;0.14943720958218146;0.17330938640784305
0.3782006401280256;0.15074463900691581;0.17387507561815227
0.38163882776555313;0.15205551942819617;0.17444048822679287
0.38507701540308065;0.15336975419233154;0.17500561096385173
0.38851520304060816;0.1546872456430007;0.17557043054443985
0.39195339067813567;0.15600789513716617;0.17613493366933072
0.3953915783156632;0.15733160306133862;0.17669910702560074
0.39882976595319064;0.15865826884817627;0.1772629372872709
0.40226795359071815;0.15998779099342944;0.1778264111159504
0.40570614122824566;0.1613200670732128;0.1783895151614823
0.4091443288657732;0.16265499376160944;0.17895223606258995
0.4125825165033007;0.16399246684859337;0.1795145604475263
0.4160207041408282;0.16533238125827832;0.18007647493472326
0.4194588917783557;0.16667463106747613;0.1806379661334438
0.4228970794158832;0.16801910952456364;0.1811990206444345
0.4263352670534107;0.1693657090686525;0.181759625060581
0.4297734546909382;0.17071432134905815;0.18231976596756197
0.4332116423284657;0.17206483724506288;0.18287942994450807
0.4366498299659932;0.17341714688595763;0.1834386035646585
0.44008801760352073;0.17477113967137395;0.18399727339602154
0.44352620524104824;0.17612670429188368;0.18455542600203498
0.44696439287857576;0.1774837287498684;0.18511304794222666
0.45040258051610327;0.1788421003806523;0.18567012577287856
0.4538407681536308;0.1802017058738874;0.18622664604768951
0.45727895579115824;0.18156243129519173;0.1867825953184396
0.46071714342868575;0.1829241621080264;0.18733796013565626
0.46415533106621326;0.1842867831958083;0.18789272704927945
0.4675935187037408;0.18565017888425414;0.18844688260932912
0.4710317063412683;0.18701423296394024;0.18900041336657322
0.4744698939787958;0.18837882871308403;0.1895533058731947
0.4779080816163233;0.18974384892052568;0.19010554668346147
0.4813462692538508;0.1911091759089125;0.19065712235439544
0.4847844568913783;0.19247469155807853;0.19120801944644186
0.4882226445289058;0.19384027732859968;0.1917582245241405
0.4916608321664333;0.19520581428553602;0.1923077241567954
0.4950990198039608;0.19657118312233804;0.19285650491914638
0.49853720744148833;0.19793626418491403;0.19340455339204
0.5019753950790158;0.19930093749585176;0.19395185616310107
0.5054135827165434;0.20066508277878872;0.1944983998274041
0.5088517703540708;0.2020285794829125;0.19504417098814542
0.5122899579915984;0.20339130680759934;0.19558915625731402
0.5157281456291258;0.2047531437271651;0.19613334225636442
0.5191663332666534;0.2061139690157371;0.19667671561688715
0.5226045209041809;0.20747366127222455;0.19721926298128117
0.5260427085417084;0.20883209894538576;0.1977609710034246
0.5294808961792359;0.2101891603589887;0.19830182634934646
0.5329190838167633;0.2115447237370399;0.19884181569789672
0.5363572714542909;0.2128986672290975;0.19938092574141744
0.5397954590918184;0.21425086893563267;0.1999191431864126
0.5432336467293459;0.2156012069334555;0.2004564547542176
0.5466718343668734;0.2169495593011781;0.20099284718166918
0.550110022004401;0.21829580414472022;0.20152830722177265
0.5535482096419284;0.21963981962283666;0.20206282164437084
0.556986397279456;0.2209814839726646;0.2025963772368114
0.5604245849169834;0.2223206755352861;0.20312896080461315
0.5638627725545109;0.22365727278128236;0.2036605591721314
0.5673009601920385;0.22499115433628947;0.20419115918322392
0.5707391478295659;0.22632219900653452;0.2047207477019142
0.5741773354670935;0.2276502858043445;0.2052493116130549
0.5776155231046209;0.22897529397362304;0.2057768378229896
0.5810537107421485;0.2302971030152884;0.2063033132602146
0.584491898379676;0.23161559271265128;0.20682872487603868
0.5879300860172034;0.2329306431567441;0.2073530596452408
0.591368273654731;0.2342421347715722;0.20787630456672984
0.5948064612922584;0.23554994833929174;0.20839844666419852
0.598244648929786;0.23685396502530195;0.2089194729867801
0.6016828365673135;0.2381540664032453;0.2094393706097016
0.605121024204841;0.23945013447989283;0.2099581266349357
0.6085592118423685;0.24074205171993865;0.21047572819185145
0.6119973994798961;0.24202970107065383;0.21099216243786376
0.6154355871174235;0.24331296598642413;0.2115074165590806
0.618873774754951;0.24459173045314658;0.21202147777094912
0.6223119623924785;0.2458658790124841;0.2125343333189003
0.625750150030006;0.24713529678596374;0.2130459704789903
0.6291883376675336;0.2483998694989131;0.21355637655854223
0.632626525305061;0.24965948350422681;0.2140655388967846
0.6360647129425886;0.2509140258059668;0.21457344486548774
0.639502900580116;0.25216338408275824;0.21508008186959965
0.6429410882176436;0.2534074467110046;0.21558543734787805
0.6463792758551711;0.25464610278789795;0.21608949877352174
0.6498174634926985;0.25587924215422714;0.21659225365479923
0.6532556511302261;0.25710675541695405;0.21709368953567512
0.6566938387677536;0.2583285339715856;0.21759379399643472
0.6601320264052811;0.25954447002429565;0.21809255465430608
0.6635702140428086;0.2607544566138246;0.2185899591640792
0.6670084016803361;0.2619583876331245;0.2190859952187244
0.6704465893178636;0.26315615785075236;0.21958065055000622
0.6738847769553912;0.2643476629320037;0.22007391292909667
0.6773229645929186;0.26553279945978625;0.22056577016718454
0.6807611522304461;0.266711464955206;0.22105621011608348
0.6841993398679737;0.2678835578978903;0.22154522066883583
0.6876375275055011;0.26904897774601505;0.2220327897603156
0.6910757151430287;0.27020762495603945;0.22251890536782723
0.6945139027805561;0.2713594010021441;0.22300355551170206
0.6979520904180837;0.27250420839536404;0.22348672825589277
0.7013902780556112;0.27364195070241576;0.22396841170856352
0.7048284656931386;0.2747725325641951;0.224448594022678
0.7082666533306662;0.2758958597139672;0.22492726339658506
0.7117048409681936;0.2770118389952182;0.2254044080745999
0.7151430286057212;0.2781203783791837;0.22588001634758334
0.7185812162432487;0.2792213869820274;0.22635407655351766
0.7220194038807762;0.2803147750816889;0.2268265770780793
0.7254575915183037;0.2814004541343735;0.2272975063552077
0.7288957791558313;0.28247833679069456;0.2277668528676727
0.7323339667933587;0.2835483369114561;0.22823460514763608
0.7357721544308862;0.2846103695830751;0.2287007517772125
0.7392103420684137;0.2856643511326377;0.2291652813890247
0.7426485297059412;0.28671019914258367;0.22962818266675655
0.7460867173434688;0.2877478324650167;0.23008944434570247
0.7495249049809962;0.28877717123564034;0.23054905521331345
0.7529630926185238;0.2897981368873088;0.2310070041097387
0.7564012802560512;0.2908106521631919;0.2314632799283643
0.7598394678935788;0.29181464112956007;0.23191787161634927
0.7632776555311063;0.292810029188163;0.23237076817515578
0.7667158431686337;0.2937967430882322;0.23282195866107663
0.7701540308061613;0.2947747109380709;0.23327143218576032
0.7735922184436888;0.2957438622162572;0.23371917791672916
0.7770304060812163;0.2967041277824297;0.23416518507789785
0.7804685937187438;0.2976554398876931;0.23460944295008304
0.7839067813562713;0.29859773218458985;0.23505194087151396
0.7873449689937988;0.2995309397366846;0.23549266823833542
0.7907831566313264;0.3004549990277262;0.235931614505109
0.7942213442688538;0.30136984797041044;0.23636876918530816
0.7976595319063813;0.30227542591471923;0.23680412185181207
0.8010977195439088;0.3031716736558486;0.23723766213739242
0.8045359071814363;0.30405853344172445;0.23766937973519817
0.8079740948189639;0.3049359489801073;0.2380992643992345
0.8114122824564913;0.3058038654452644;0.23852730594483917
0.8148504700940189;0.3066622294842474;0.23895349424915285
0.8182886577315464;0.30751098922272924;0.2393778192515869
0.8217268453690738;0.3083500942704473;0.23980027095428588
0.8251650330066014;0.30917949572620895;0.24022083942258446
0.8286032206441288;0.30999914618249297;0.240639514785463
0.8320414082816564;0.31080899972963133;0.2410562872359958
0.8354795959191839;0.31160901195957047;0.24147114703179617
0.8389177835567114;0.3123991399692229;0.24188408449545726
0.8423559711942389;0.3131793423634002;0.2422950900149869
0.8457941588317665;0.31394957925733774;0.2427041540442395
0.8492323464692939;0.31470981227879824;0.24311126710334285
0.8526705341068214;0.3154600045697761;0.24351641977911972
0.8561087217443489;0.3162001207877783;0.24391960272550503
0.8595469093818764;0.3169301271067127;0.24432080666395897
0.862985097019404;0.3176499912173583;0.2447200223838741
0.8664232846569314;0.31835968232743705;0.24511724074297975
0.869861472294459;0.3190591711612868;0.2455124526677389
0.8732996599319864;0.3197484299591256;0.24590564915374266
0.876737847569514;0.3204274324759257;0.24629682126609864
0.8801760352070415;0.32109615397989855;0.2466859601398144
0.8836142228445689;0.3217545712505689;0.24707305698017754
