,AR (-),slope (°),inout
0,1.9628486549311397,7.889034,in
1,3.445743420862582,23.00935,in
2,1.352445087715905,72.072914,in
3,1.3544471329572205,116.15132,in
4,2.1201762682580316,1.2511967,in
5,1.2233046189366208,136.16212,in
6,1.4971749942916335,2.0218668,in
7,1.289160647219213,43.14311,in
8,1.1786258739043698,64.93695,in
9,1.3849313520761166,3.9679422,in
10,1.5224170995632051,178.58789,in
11,1.673881837206955,5.1724653,in
12,2.1892212808606755,175.35995,in
13,1.4617193612790533,175.57898,in
14,1.5715989710939153,133.00789,in
15,2.0442698584443724,179.05302,in
16,2.4664262666633876,0.8935605999999999,in
17,1.6068603197807487,33.227318,in
18,1.358478620173228,2.9318063,in
19,1.8060814263830738,164.88464,in
20,1.5622276506023305,175.58005,in
21,1.4100990648892844,55.34686,in
22,1.2057518407360732,78.33263000000001,in
23,1.1882925690511041,154.56255,in
24,1.2050998304322378,24.38316,in
25,1.530438838295855,6.6876864000000005,in
26,1.257189903814872,27.30888,in
27,1.3948773265618655,22.369778,in
28,1.6272554269714163,177.84285,in
29,1.611241058809623,1.965643,in
30,1.2992905539266186,5.847108400000001,in
31,1.5721006099954626,9.225713,in
32,1.8406160183055396,0.22181992,in
33,1.285798883792266,12.726453999999999,in
34,1.9573335721653438,5.1351295,in
35,1.5339171442318638,1.8118577,in
36,1.4837301359998816,3.4237928,in
37,1.4894231570011607,93.04805,in
38,1.9030308859067395,179.26842,in
39,1.5617257207429267,171.86739,in
40,2.226397117814885,152.00496,in
41,1.425209497511504,27.987133,in
42,1.8718538338240684,165.50786000000002,in
43,1.8390870688420276,168.7464,in
44,1.1965715189310955,116.96256000000001,in
45,1.6823426853156513,3.4646962,in
46,1.7928043381792826,167.19887,in
47,1.955225819623327,179.30203,in
48,1.522236087532353,13.396310806274414,out
49,1.7716723243777788,9.707146644592285,out
50,1.7968703912346247,99.21747589111328,out
51,1.2971663845253434,11.828865051269531,out
52,1.5911751494571227,168.00457763671875,out
53,1.6819910564071692,48.90507125854492,out
54,2.166447494410062,13.963183403015137,out
55,1.6144108083439503,179.1398468017578,out
56,1.7439305559929255,118.83245086669922,out
57,1.5733893350031518,135.0,out
58,1.5954956253237422,90.0,out
59,1.7320508386561266,0.0,out
60,2.3844020016844225,85.48255157470703,out
61,1.4193980570778801,19.170780181884766,out
62,1.9598091283645553,57.45835494995117,out
63,3.5457784086271062,3.8040060997009277,out
64,1.732050714893704,45.0,out
65,1.2187384073980976,116.1506118774414,out
66,1.9854438903308453,171.39183044433594,out
67,7.483610877861299,0.0,out
68,1.197314369815497,33.172889709472656,out
69,1.8848762459119717,21.904157638549805,out
70,1.0699134887658754,132.8549041748047,out
71,1.2551675005300416,164.5874786376953,out
72,1.8192958757627855,161.26426696777344,out
73,1.1742543704184334,13.67555046081543,out
74,1.484475701328769,54.29184341430664,out
75,1.346509436982924,8.670486450195312,out
76,2.755173005881609,0.37775155901908875,out
77,1.3692482143905889,164.14329528808594,out
78,2.130180264856091,176.11065673828125,out
79,4.383340500654217,16.0114803314209,out
80,1.6873065251934798,139.86839294433594,out
81,1.6666253395761848,169.26455688476562,out
82,1.325433065607531,90.0,out
83,1.282780676113314,5.80521821975708,out
84,2.029512740165541,14.702237129211426,out
85,1.8143101494493392,4.968100070953369,out
86,1.9840668055451935,168.1446533203125,out
87,2.224990997579514,130.4423828125,out
88,1.5020995407296422,7.073171615600586,out
89,3.2998970551053035,19.787010192871094,out
90,1.316171046674708,19.176851272583008,out
91,1.594508110239912,175.22547912597656,out
92,3.8883630898141135,7.73931884765625,out
93,1.6272667902333704,9.217473983764648,out
94,3.278559562070576,177.2635498046875,out
95,2.2360679049329515,0.0,out
