,AR (-),slope (°),inout
0,1.2039651520185852,140.30122,in
1,1.2199134990937985,138.164,in
2,1.4912310275541365,157.07414,in
3,1.3859780646360267,112.7987,in
4,1.5443501395688235,175.73495,in
5,1.5868653285058405,0.5564591,in
6,1.395227883488705,158.65508,in
7,1.2009438411046127,108.03325,in
8,1.7450420725235258,156.71756000000002,in
9,1.4894231570011607,93.04805,in
10,2.2910242208493647,7.1559734,in
11,1.1941493363124032,41.001305,in
12,1.4758284215833415,172.9393,in
13,1.5416304756893542,16.512058,in
14,2.082499800510136,4.147391000000001,in
15,1.687124730581398,175.63678000000002,in
16,1.3185600661498815,41.286229999999996,in
17,6.496320142780379,167.60114,in
18,1.638063424237789,2.7634997,in
19,1.1317691028092924,90.97183000000001,in
20,1.2509259791494858,153.85901,in
21,1.7551485163746348,141.74612,in
22,1.2966739874168574,114.88056999999999,in
23,1.3056252054995756,2.592114,in
24,1.3808687026061317,43.606983,in
25,3.633768536156113,4.6228337,in
26,1.3952118186268287,176.5972,in
27,1.2761116358069358,141.09433,in
28,1.4587719789412146,173.75223,in
29,1.5147361847694256,27.448390999999997,in
30,3.3973654517572576,1.7375828999999998,in
31,1.197958023698044,26.05729,in
32,1.4815776367294022,3.6143885,in
33,1.6493301987330606,161.71927,in
34,1.6603383075035472,128.57672,in
35,1.934368351702183,175.37773,in
36,1.3771213103223472,175.81953000000001,in
37,2.2071154403263193,14.157846,in
38,1.1360459508773884,95.32848,in
39,3.6795382895510738,169.40051,in
40,1.2496392280109145,94.898926,in
41,1.4510613486297808,5.6629176,in
42,1.3708711899896622,77.22400999999999,in
43,1.4126086233566584,169.0041,in
44,1.9458934206195693,25.442938,in
45,1.4291684434508227,54.882626,in
46,1.2789276384905743,142.92688,in
47,1.6871797373880002,4.624164,in
48,1.300242218596925,110.49864,in
49,1.4617193612790533,175.57898,in
50,1.6673066170218438,141.35484,in
51,1.920292694266366,5.927525,in
52,1.8578881625745352,169.83682,in
53,1.4225359145432483,32.392616,in
54,1.8295676025470844,96.243996,in
55,2.803794374598221,167.18059,in
56,1.1426527231620207,59.907677,in
57,1.3859429080001318,4.853136,in
58,1.1975263253693007,139.32363999999998,in
59,1.967516165367212,60.621719999999996,in
60,1.251650982934194,47.06381,in
61,1.3028782195418431,4.8517413000000005,in
62,1.2909317221529797,104.23206,in
63,1.18123028346323,36.690395,in
64,1.580009041062685,109.73489,in
65,1.5623567012454171,164.29247,in
66,1.8553033094416898,168.67911,in
67,1.378704581584753,51.69188,in
68,3.1028314869515716,169.88391000000001,in
69,1.2762198931256477,44.560314,in
70,1.4610740608110349,56.991127,in
