Grain Radius of Reference Sphere (µm);Normalized Density Input (-);Normalized Density Output (-)
0.0;0.04159410476844879;0.06320482540926498
0.0034381876375275057;0.04221471786382644;0.06369755202626401
0.006876375275055011;0.04284207614755946;0.06419261931060102
0.010314562912582518;0.0434762074466622;0.06469002305327284
0.013752750550110023;0.04411713888853105;0.06518975887034957
0.01719093818763753;0.04476489688652631;0.06569182220231237
0.020629125825165035;0.04541950712558547;0.06619620831340789
0.02406731346269254;0.046080994547869965;0.06670291229101878
0.027505501100220046;0.04674938333845444;0.06721192904505145
0.03094368873774755;0.04742469691106098;0.0677232533073407
0.03438187637527506;0.04810695789384569;0.06823687963107115
0.037820064012802565;0.04879618811524198;0.06875280239021662
0.04125825165033007;0.04949240858986786;0.06927101577899655
0.044696439287857576;0.050195639504500206;0.06979151381135024
0.04813462692538508;0.0509059002041248;0.07031429032042893
0.051572814562912586;0.05162320917806501;0.07083933895810614
0.05501100220044009;0.05234758404619651;0.07136665319450584
0.0584491898379676;0.053079041545254585;0.07189622631754938
0.0618873774754951;0.05381759751523634;0.07242805143252058
0.06532556511302261;0.05456326688590901;0.07296212146164992
0.06876375275055012;0.05531606366342276;0.07349842914371718
0.07220194038807762;0.05607600091704385;0.0740369670336736
0.07564012802560513;0.05684309076600321;0.07457772750228261
0.07907831566313263;0.057617344366474844;0.07512070273578052
0.08251650330066014;0.05839877189868464;0.07566588473555619
0.08595469093818764;0.059187382554159305;0.07621326531785089
0.08939287857571515;0.05998318452311726;0.07676283611347721
0.09283106621324265;0.06078618498201155;0.07731458856755846
0.09626925385077016;0.06159639008122725;0.07786851393928818
0.09970744148829766;0.06241380493294265;0.07842460330170924
0.10314562912582517;0.06323843359915561;0.07898284754151416
0.10658381676335267;0.06407027907988591;0.07954323735886523
0.11002200440088018;0.06490934330155472;0.0801057632672354
0.1134601920384077;0.06575562710555377;0.08067041559327026
0.1168983796759352;0.06660913023699888;0.08123718447667004
0.1203365673134627;0.06746985133368782;0.08180605987009393
0.1237747549509902;0.06833778791525508;0.08237703153908409
0.1272129425885177;0.06921293637253868;0.08295008906201179
0.13065113022604521;0.07009529195716035;0.08352522183004457
0.13408931786357273;0.07098484877132509;0.08410241904713488
0.13752750550110024;0.07188159975784623;0.08468166973003033
0.14096569313862772;0.07278553669040315;0.08526296270830543
0.14440388077615524;0.07369665016403411;0.08584628662441521
0.14784206841368275;0.07461492958587199;0.0864316299337709
0.15128025605121026;0.07554036316612874;0.08701898090483705
0.15471844368873774;0.0764729379093309;0.08760832761925097
0.15815663132626526;0.07741263960581546;0.08819965797196475
0.16159481896379277;0.07835945282348958;0.08879295967140849
0.16503300660132028;0.0793133608998572;0.08938822023967657
0.1684711942388478;0.08027434593432418;0.0899854270127362
0.17190938187637528;0.081242388780777;0.09058456714065832
0.1753475695139028;0.08221746904045198;0.09118562758787079
0.1787857571514303;0.08319956505508842;0.0917885951334346
0.18222394478895781;0.08418865390037981;0.09239345637134236
