Grain Radius of Reference Sphere (µm);Normalized Density Input (-);Normalized Density Output (-)
0.0;0.017949036995218968;0.1017434567774685
0.0021879375875175034;0.01836382859562988;0.10253344674451971
0.004375875175035007;0.01878682916119145;0.10332757132847566
0.00656381276255251;0.019218165505432202;0.1041258318163428
0.008751750350070014;0.01965796553628677;0.10492822926834429
0.010939687937587518;0.020106358244663038;0.10573476451618287
0.01312762552510502;0.020563473692387514;0.10654543816131387
0.015315563112622523;0.021029442999518783;0.1073602505732291
0.017503500700140028;0.021504398331022325;0.10817920188775143
0.019691438287657532;0.021988472882798007;0.1090022920053398
0.021879375875175036;0.022481800867053692;0.10982952058940679
0.024067313462692537;0.02298451749701579;0.1106608870646464
0.02625525105021004;0.023496758970971157;0.11149639061537496
0.028443188637727546;0.024018662455631935;0.11233603018388343
0.030631126225245046;0.0245503660688175;0.11317980446880233
0.032819063812762554;0.025092008861444807;0.11402771192348041
0.035007001400280055;0.025643730798823313;0.11487975075437487
0.037194938987797556;0.02620567274124587;0.11573591891945587
0.039382876575315064;0.02677797642387024;0.11659621412662463
0.041570814162832564;0.02736078443588585;0.11746063383214544
0.04375875175035007;0.02795424019895938;0.1183291752390916
0.04594668933786757;0.028558487944953744;0.11920183529580626
0.048134626925385074;0.029173672692916725;0.12007861069437832
0.05032256451290258;0.02979994022533199;0.12095949786913243
0.05251050210042008;0.030437437063630057;0.12184449299513535
0.05469843968793758;0.03108631044295358;0.12273359198671828
0.05688637727545509;0.031746708286173965;0.12362679049601348
0.05907431486297259;0.03241877917715399;0.12452408391150901
0.06126225245049009;0.03310267233325487;0.12542546735661952
0.0634501900380076;0.033798537577082934;0.1263309356882729
0.06563812762552511;0.03450652530747452;0.12724048349551556
0.0678260652130426;0.03522678646971526;0.12815410509813407
0.07001400280056011;0.03595947252499332;0.12907179454529497
0.07220194038807762;0.03670473541908248;0.12999354561420254
0.07438987797559511;0.03746272755025557;0.13091935180877476
0.07657781556311262;0.03823360173642671;0.13184920635833788
0.07876575315063013;0.03901751118152068;0.13278310221634
0.08095369073814762;0.03981460944107005;0.13372103205908323
0.08314162832566513;0.04062505038703979;0.13466298828447643
0.08532956591318264;0.041448988171879864;0.1356089630108062
0.08751750350070014;0.04228657719180614;0.13655894807552899
0.08970544108821764;0.04313797204931075;0.13751293503408318
0.09189337867573515;0.04400332751490545;0.13847091515872106
0.09408131626325265;0.044882798488096655;0.13943287943736288
0.09626925385077015;0.04577653995759659;0.1403988185724706
0.09845719143828766;0.04668470696077521;0.14136872297994454
0.10064512902580516;0.04760745454235033;0.14234258278804
0.10283306661332266;0.04854493771232764;0.14332038783630693
0.10502100420084017;0.04949731140318802;0.14430212767455217
0.10720894178835767;0.05046473042632986;0.14528779156182253
0.10939687937587517;0.05144734942777128;0.146277368465412
0.11158481696339267;0.052445322843117675;0.1472708470598918
0.11377275455091018;0.05345880485180081;0.14826821572616294
0.11596069213842768;0.05448794933059348;0.14926946255053328
0.11814862972594518;0.05553290980641155;0.15027457532381727
0.12033656731346269;0.05659383940840593;0.151283541540461
0.12252450490098019;0.05767089081935591;0.15229634839769057
0.1247124424884977;0.0587642162263694;0.15331298279468497
0.1269003800760152;0.05987396727090126;0.15433343133177524
0.1290883176635327;0.061000294998098496;0.15535768030966635
0.13127625525105022;0.06214334980548109;0.1563857157286869
0.1334641928385677;0.0633032813909695;0.15741752328806186
0.1356521304260852;0.06448023870027175;0.15845308838521327
0.1378400680136027;0.0656743698736364;0.15949239611508584
0.14002800560112022;0.06688582219198999;0.16053543126949915
0.14221594318863773;0.06811474202246559;0.16158217833652638
0.14440388077615524;0.06936127476333746;0.16263262149989935
0.14659181836367274;0.07062556478837691;0.163686744638442
0.14877975595119022;0.07190775539064109;0.16474453132552855
0.15096769353870773;0.07320798872570898;0.165805964828572
0.15315563112622524;0.07452640575438232;0.16687102810853813
0.15534356871374275;0.0758631461848617;0.16793970381948908
0.15753150630126025;0.07721834841442185;0.16901197430815293
0.15971944388877776;0.07859214947059234;0.17008782161352393
0.16190738147629524;0.07998468495187083;0.1711672274664894
0.16409531906381275;0.08139608896797859;0.17225017328948777
0.16628325665133026;0.0828264940796811;0.17333664019619202
0.16847119423884777;0.08427603123818954;0.17442660899122575
0.17065913182636527;0.08574482972416374;0.17552006016990715
0.17284706941388278;0.08723301708633469;0.17661697391802192
0.1750350070014003;0.08874071907976862;0.17771733011162733
0.17722294458891777;0.0902680596037901;0.17882110831688536
0.17941088217643528;0.09181516063958887;0.17992828778992653
0.18159881976395278;0.09338214218752766;0.18103884747674334
0.1837867573514703;0.09496912220417789;0.18215276601311525
0.1859746949389878;0.09657621653909956;0.18327002172456344
0.1881626325265053;0.09820353887139385;0.184390592626337
0.1903505701140228;0.09985120064604924;0.18551445642343056
0.1925385077015403;0.1015193110101031;0.18664159051063164
0.1947264452890578;0.10320797674864701;0.18777197197260076
0.1969143828765753;0.10491730222069659;0.18890557758398363
0.19910232046409282;0.10664738929495436;0.190042383809553
0.20129025805161033;0.10839833728548767;0.19118236680438402
0.2034781956391278;0.11017024288734974;0.19232550241406124
0.20566613322664531;0.11196320011217055;0.19347176617491793
0.20785407081416282;0.11377730022374352;0.19462113331430683
0.21004200840168033;0.11561263167363059;0.19577357875090465
0.21222994598919784;0.11746928003682573;0.19692907709504823
0.21441788357671535;0.11934732794748774;0.19808760264910352
0.21660582116423285;0.12124685503478598;0.19924912940786854
0.21879375875175033;0.12316793785887585;0.2004136310590067
0.22098169633926784;0.12511064984704243;0.20158108098351674
0.22316963392678535;0.12707506123003187;0.20275145225623245
0.22535757151430286;0.1290612389786094;0.20392471764635875
0.22754550910182036;0.13106924674036605;0.20510084961803815
0.22973344668933787;0.13309914477680923;0.20627982033095324
0.23192138427685535;0.13515098990076613;0.20746160164096186
0.23410932186437286;0.13722483541412714;0.20864616510076558
0.23629725945189037;0.13932073104596726;0.2098334819606132
0.23848519703940788;0.1414387228910668;0.21102352316903525
0.24067313462692538;0.14357885334887252;0.21221625937361788
0.2428610722144429;0.14574116106292845;0.21341166092180328
0.24504900980196037;0.14792568086079444;0.2146096978617327
0.24723694738947788;0.15013244369451034;0.2158103399431156
0.2494248849769954;0.15236147658161325;0.21701355661813906
0.2516128225645129;0.15461280254675178;0.21821931704240805
0.2538007601520304;0.1568864405639281;0.21942759007592202
0.2559886977395479;0.15918240549939947;0.22063834428408402
0.2581766353270654;0.16150070805527256;0.22185154793874615
0.2603645729145829;0.16384135471381828;0.223067169019288
0.26255251050210043;0.16620434768254472;0.22428517521373087
0.26474044808961794;0.16858968484006348;0.2255055339198848
