alpha,a,b,c,phi1,PHI,phi2,volume,old_gid,phaseID,GrainID,final_discrete_volume,final_conti_volume
0.9979465007781982,7.738864800682926,2.7578274619539287,7.738864800682926,95.08799241977184,44.08062626532844,263.05115558927463,2306.15771484375,1969,1,1,2330.0,2306.1575066270843
28.146032333374023,7.655070766140666,2.3073010962979716,7.655070766140666,188.7592484455904,113.39862483532008,92.75907755742587,1887.8612060546875,53,1,2,1869.875,1887.8611385819092
161.1657257080078,5.519236465779845,3.9964245541753716,5.519236465779845,19.711913178497444,94.95534543667692,269.8692280618417,1699.7967529296875,1321,2,3,1713.875,1699.796677071013
157.90284729003906,7.264245383701479,2.2956183110062724,7.264245383701479,222.61538314128853,140.47500705556826,104.76762636736036,1691.40673828125,1878,1,4,1734.375,1691.4067015337946
3.068681478500366,6.352956209898398,2.9652469371283288,6.352956209898398,89.45703852681535,18.223580909839583,292.24871055284063,1671.013427734375,1526,1,5,1792.875,1671.0134447742678
148.27313232421875,5.883327329960325,3.4488211664212596,5.883327329960325,64.94262946617735,81.13891665862643,136.02471710520626,1666.80224609375,1351,1,6,1781.5,1666.802155931733
160.46405029296875,6.065602274404037,3.0832022415508327,6.065602274404037,191.99414616840303,86.82426049648913,203.05839470679035,1583.8616943359375,1415,1,7,1707.625,1583.8615920824934
124.27394104003906,3.909290300903301,7.2900344004428215,3.909290300903301,228.41852715265188,91.87108266397318,166.55155823466058,1555.5816650390625,810,1,8,1729.0,1555.5815239575436
142.07725524902344,5.80631332655541,2.399240744520211,5.80631332655541,102.14288036305207,70.6050610579018,161.64579113571077,1129.38525390625,1523,1,9,1098.25,1129.3852687895144
162.79067993164062,6.340076066000476,1.8246267214201146,6.340076066000476,237.0860421936272,138.08438207063435,92.34130616492811,1024.0716552734375,1772,1,10,1015.875,1024.0715998372436
9.160990715026855,4.881804688087033,2.588183517608577,4.881804688087033,335.399020302187,77.27189636032374,59.47270865841688,861.2380981445312,2302,1,11,922.5,861.2380757904674
12.444246292114258,5.084707653818764,2.2021126160439284,5.084707653818764,51.420230970562734,145.26976747111806,43.86308747648376,794.9483032226562,1556,1,12,876.5,794.9482468109157
2.093620538711548,4.677017741951696,2.126623162013399,4.677017741951696,142.97901587800243,128.74320878992722,347.2926155780744,649.5250854492188,2212,2,13,669.0,649.5250858822593
7.336617946624756,4.0135584972699165,2.879416020350315,4.0135584972699165,298.36292425385545,98.8555761055708,251.8466190861651,647.6360473632812,1510,2,14,680.875,647.6359757740205
174.4540252685547,5.231818688184379,1.6906577431722047,5.231818688184379,301.1098317714202,117.22213096310604,110.52765899925446,646.1427001953125,54,1,15,651.125,646.142670327569
1.4336116313934326,4.9489694513439835,1.7849992908432653,4.9489694513439835,313.4932908134192,129.4293563963744,126.86015340495167,610.4287109375,22,2,16,641.375,610.4287060276598
162.4895477294922,4.967902784058171,1.5791164950424614,4.967902784058171,220.56628623702414,107.8643907269056,114.2185005729935,544.161376953125,469,1,17,537.875,544.1613624049944
28.317060470581055,3.459904793594089,3.1876185515920117,3.459904793594089,26.335130438939082,53.431173408260726,113.79314038340925,532.7973022460938,2089,1,18,547.625,532.7972777333941
3.0242443084716797,4.968527159806977,1.4897372342850355,4.968527159806977,103.29901302351071,113.08455754300405,355.9687462202625,513.490478515625,217,1,19,545.375,513.4904412778188
2.017972230911255,4.222063607373606,1.9472474469861152,4.222063607373606,173.93168811662287,102.52144365198241,302.3816594049476,484.6609802246094,596,1,20,482.625,484.6609636041267
3.3670969009399414,3.7613030337000204,2.3829270128196125,3.7613030337000204,309.9991588575055,24.850192773581806,277.6602388452211,470.7114562988281,696,2,21,451.5,470.71142937370814
29.91579818725586,4.157077136606357,1.7698861098539447,4.157077136606357,79.35952251691516,44.93756196169007,121.16103747379061,427.0599670410156,615,1,22,426.25,427.0599469225963
75.59711456298828,2.9333613189419703,3.2324044239381404,2.9333613189419703,163.73268226523464,26.623914434173155,87.06354739945326,388.35076904296875,2410,1,23,401.625,388.35076831197887
0.7440263032913208,3.949442513551233,1.7374993311739126,3.949442513551233,287.7385605310241,106.76361638017882,299.42381397427846,378.4108581542969,1571,1,24,403.25,378.41086222457926
3.9079978466033936,3.6557934276774193,1.8810613831391039,3.6557934276774193,173.8349841540756,145.47589717627025,135.53981647717458,351.02142333984375,1321,1,25,357.75,351.0214192469875
175.77169799804688,3.5980824027520892,1.8963258699080432,3.5980824027520892,38.03317514228968,81.32100311212542,311.1519047315281,342.7855529785156,1188,1,26,334.25,342.7855727320224
167.1161651611328,3.1027008960703046,2.195055350582535,3.1027008960703046,39.25671176571598,120.05784924785496,134.3102118094807,295.0480041503906,2045,2,27,321.125,295.0479847940208
37.92853927612305,2.961340438961717,2.3868114854613425,2.961340438961717,178.3040096763309,93.07660397693192,250.9067189327389,292.2551574707031,2149,2,28,308.625,292.2551333185509
166.31640625,3.197814773559482,1.704262654522921,3.197814773559482,5.175867447737887,72.88528335417386,267.5630914721495,243.33831787109375,349,1,29,295.875,243.33831203387845
169.84283447265625,2.9436600074817143,2.0109302620488014,2.9436600074817143,87.56874166119277,164.1430374481399,220.85922965390952,243.2986297607422,439,2,30,231.625,243.29862779150406
5.7684454917907715,3.338279525989567,1.5561901581146653,3.338279525989567,296.1014183990333,50.053655335252806,357.99475057583953,242.14495849609375,1084,2,31,230.0,242.14495031460203
