,AR (-),slope (°),inout
0,1.3022425006744962,134.10391,in
1,1.2596457171546704,89.47171999999999,in
2,1.2058115532514455,64.948494,in
3,1.220937045685768,50.354618,in
4,1.3979032609026953,3.5938160000000003,in
5,1.2074514024401029,141.98203,in
6,1.2702159685142953,101.55189,in
7,1.72932357766652,100.95340999999999,in
8,2.8828963749320784,156.47118999999998,in
9,2.068380187558776,179.47815,in
10,1.7578260252072258,178.86066,in
11,2.6650042697548653,163.94879,in
12,1.7430491288132965,148.55482,in
13,1.5715989710939153,133.00789,in
14,1.8153429307935034,26.800655,in
15,1.8256385657864833,177.33452,in
16,2.077409516284353,33.38418,in
17,1.2328537216246562,21.612126999999997,in
18,1.2976496797399089,177.35458,in
19,2.4693642856889912,9.140248,in
20,1.2164499689946788,112.6323,in
21,1.2746928791467618,165.64003,in
22,1.5439766495535396,9.945304,in
23,1.282828509476029,66.4701,in
24,1.2886980014504348,167.41795,in
25,1.4177108334424429,13.129026999999999,in
26,1.4278436489909097,4.760966000000001,in
27,1.3881884776188587,50.726807,in
28,1.6076307633219602,0.44555646,in
29,1.2914387499305011,153.55586,in
30,1.2365119884235611,144.46925,in
31,1.2442006255648848,42.966167,in
32,2.454313356309453,0.7889986,in
33,2.1894760849040096,171.88985,in
34,1.7856672269000586,6.912812,in
35,1.7913577814070465,178.99387,in
36,1.195258858469208,41.419807,in
37,1.3932678432634356,23.934658,in
38,1.2326963070322288,9.91882,in
39,1.424087572185658,7.844644000000001,in
40,1.2057091425252477,8.838861999999999,in
41,1.530438838295855,6.6876864000000005,in
42,1.1788969650075825,28.035684999999997,in
43,1.161320728876011,47.2748,in
44,1.4071448034211647,174.95757,in
45,1.500869610501541,31.851646000000002,in
46,1.1689197092138301,63.039204000000005,in
47,1.3447685899062956,153.53699,in
48,1.2775596578206292,63.558406999999995,in
49,1.229511354902801,36.00152,in
50,1.3658989341785852,11.886610000000001,in
51,1.4310145851126592,157.83746000000002,in
52,1.4283350458657973,162.29466000000002,in
53,1.2298362551916484,104.899574,in
54,1.2264391732397018,31.647167,in
55,1.209269315671367,85.44272,in
56,1.460089754798353,150.04827880859375,out
57,1.024295654928809,135.02215576171875,out
58,2.2874066069890295,166.2948455810547,out
59,1.5928640352707626,165.76583862304688,out
60,1.9326245559698885,11.914565086364746,out
61,2.3563261943193465,156.58877563476562,out
62,1.1220701398442117,126.12842559814453,out
63,1.732050714893704,135.0,out
64,1.163529435344293,163.73776245117188,out
65,1.538599661271237,5.716090679168701,out
66,1.2280330026387132,3.8986306190490723,out
67,2.035539557035172,179.1805419921875,out
68,2.2560045040996437,0.0,out
69,2.2145873341641384,176.7038116455078,out
70,1.6098098595269348,135.433837890625,out
71,1.1164187612736314,90.0,out
72,1.6481797945553978,167.14833068847656,out
73,9.69907552131008,0.0,out
74,1.511858877273277,3.0294408798217773,out
75,1.2915109664955997,12.101113319396973,out
76,1.2909943673900577,45.0,out
77,1.8448439065746243,145.32875061035156,out
78,2.1392838290766556,177.83958435058594,out
79,2.192706156191272,175.9539031982422,out
80,1.4847154908134916,175.66896057128906,out
81,1.3977041765788818,174.5806427001953,out
82,1.346509436982924,171.3295135498047,out
83,2.57002664143801,146.28317260742188,out
84,1.9299709581760038,146.84561157226562,out
85,2.122239540471936,164.14492797851562,out
86,1.0583217150112192,37.70460510253906,out
87,1.6244132212934803,0.0,out
88,5.811950540918998,0.0,out
89,1.414213626312762,90.0,out
90,1.7320508386561266,0.0,out
91,1.6180339027546389,148.28253173828125,out
92,18.8194699367135,179.8303680419922,out
93,1.4253921290973508,168.3943634033203,out
94,1.8082128756082247,162.09225463867188,out
95,1.850104419491245,173.70411682128906,out
96,1.883662699385075,131.56739807128906,out
97,2.0,0.0,out
98,1.7646107195949317,157.9540252685547,out
99,2.1086226303164737,165.1890106201172,out
100,1.4359499104923787,124.89017486572266,out
101,1.1952528379772962,146.1837158203125,out
102,1.414213626312762,90.0,out
103,1.4384919427714842,24.160070419311523,out
104,1.911606383951226,152.3402862548828,out
105,2.0487690153995026,176.73782348632812,out
106,1.8898372660302878,165.62188720703125,out
107,1.171376254146137,162.39144897460938,out
108,7.7434166914247395,0.0,out
109,2.1297156282724963,137.37100219726562,out
110,1.9980090388726068,165.4014434814453,out
111,1.4792414933107974,166.71746826171875,out
