,AR (-),slope (°),inout
0,1.651368459539302,1.1969801000000002,in
1,1.5575067584114726,11.843069,in
2,3.377077194618722,8.524849,in
3,2.5636000047439196,4.4903846,in
4,3.2186632829039805,0.58817995,in
5,1.327600599642208,6.334058,in
6,2.117851529762501,1.2243322,in
7,2.9898177256268523,153.82928,in
8,3.683241171814225,17.54939,in
9,1.352689908756236,24.000528,in
10,1.6825431443009191,1.2857256000000001,in
11,3.5236923618631,44.717209999999994,in
12,2.1976854253416853,1.1844654,in
13,2.7087781018656907,176.23305,in
14,1.3009445977243368,154.64206000000001,in
15,1.8911691859818864,48.931465,in
16,1.4074212360499991,73.288574,in
17,1.064034120695946,64.73758000000001,in
18,1.3641655441814418,7.1470575,in
19,2.4725335072245547,168.9225,in
20,1.6115122630829037,22.694805,in
21,2.191004620353882,177.35657,in
22,2.5472690559447093,19.413443,in
23,2.363589719479398,0.67676985,in
24,2.911910572451985,16.25459,in
25,1.6528401126272547,149.09624,in
26,2.077379463250837,114.23453,in
27,1.963209400167532,88.77828000000001,in
28,1.0680069563994756,161.71245,in
29,1.4089856529727292,172.6909,in
30,4.1721418148408365,9.581641000000001,in
31,1.2528713479902236,19.02,in
32,2.9898433648925544,2.8489473,in
33,1.8814234505577834,170.81951999999998,in
34,1.3331212079920378,145.67462,in
35,1.4767428402201896,27.29993,in
36,1.3979585397378003,178.29112,in
37,2.715511703127147,176.61288000000002,in
38,2.0627163743811736,30.638668,in
39,2.5490599883306504,177.65528999999998,in
40,1.909344179642484,8.164799,in
41,1.249820826186513,15.307376999999999,in
42,1.8356921159282078,172.69427,in
43,1.1054367813302173,104.463776,in
44,3.564493377387403,74.50716,in
45,1.2289001509057889,92.3154,in
46,1.1581870060576518,21.378948,in
47,1.9604150870781014,1.5950474,in
48,1.8261518174845468,173.33986000000002,in
49,1.6007653972657188,41.605236,in
50,1.4951372332874566,5.536443,in
51,8.79921137513943,1.7089561999999998,in
52,2.101297929527502,2.2687545,in
53,2.401510717456147,172.67253,in
54,2.1721043557772672,14.678279000000002,in
55,1.5846189583729458,164.32245,in
56,2.2493111853895322,3.4440312000000004,in
57,1.2773705110807514,35.42588,in
58,2.732517429185795,13.386464000000002,in
59,2.6563289536251475,0.8269837999999999,in
60,1.386878154582553,17.982782,in
61,1.0268519688305886,71.37485500000001,in
62,1.140036264305898,105.20196000000001,in
63,1.5456040902320358,139.1143,in
64,2.835160424433549,22.210943,in
65,1.390944319602963,53.873318000000005,in
66,4.608028424459055,5.847106,in
67,1.2840179911532523,134.42924,in
68,2.9565014795889386,16.68777,in
69,1.3725510892306645,135.13308999999998,in
70,1.800147618813649,53.343227,in
71,1.79371102887164,173.72574,in
72,1.1073844039146339,37.015644,in
73,1.6593267003541443,117.94672,in
74,2.7404010114898565,18.24213,in
75,1.5705438322832848,173.10419,in
76,1.3748662555423785,32.71757,in
77,1.5682395648392033,18.104485,in
78,2.1166736933936847,131.82959,in
79,3.0002020758031143,17.25157,in
80,2.9569144699184027,163.77421999999999,in
81,2.325861072883215,9.337388,in
82,1.3482682943604818,101.06109000000001,in
83,2.4825994919884287,0.48735422,in
84,1.5567957442199636,4.085649500000001,in
85,2.3661460837954835,5.998398,in
86,2.6056591864094387,2.2472974999999997,in
87,2.8515058638736974,147.85687,in
88,1.3533172793130621,128.78496,in
89,1.5836090194676404,99.51508000000001,in
90,2.784022032083044,49.51402,in
91,1.5317269636151218,40.636787,in
92,2.3845337993463063,1.5008518,in
93,1.2244445619711148,57.964783,in
94,2.0786421542904234,125.22915,in
95,2.6182380537095473,10.095013,in
96,3.3515811637223454,7.02367,in
97,1.9983756459864985,179.65247,in
98,1.444778343855784,2.4934022000000002,in
99,2.254986664696532,171.15517,in
100,2.154554247263941,143.28769,in
101,1.825262710052952,104.37673000000001,in
102,1.5156617396160716,169.74016,in
103,3.6410780296685146,148.4234,in
104,1.8445284351575542,6.482582,in
105,2.1312613026645724,7.445259599999999,in
106,3.6503127934869317,172.22707,in
107,2.508619334512979,2.5217144,in
108,1.2620080934242148,31.784115000000003,in
109,1.3900445441228269,174.38408,in
110,1.1109857815732145,123.77550500000001,in
111,1.2027251753003936,52.346084999999995,in
112,1.8479266408713027,121.17958,in
113,2.5287665723715023,114.33049,in
114,2.1336509314216543,109.00056000000001,in
115,1.564597555891811,96.74378,in
116,1.975505742816749,178.32066,in
117,1.3747126968678434,76.25499,in
